"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-7.237916670E-4,1.173858948E0,1.742182114E1,7.415579224E-1,1.747706224E1
9.284208332E-3,5.634283447E-1,2.005409729E1,2.433339844E0,2.020904284E1
1.929220833E-2,-9.767189026E-1,2.116463791E1,4.653073883E0,2.169209474E1
2.930120833E-2,-2.737956390E0,2.062126785E1,7.980205078E0,2.228041216E1
3.930920833E-2,-4.161795502E0,1.979753082E1,8.217611389E0,2.183556515E1
4.931720833E-2,-5.031187592E0,1.936148758E1,8.222551117E0,2.162846265E1
5.932520833E-2,-4.293521576E0,1.841844864E1,6.455475769E0,1.998366196E1
6.933420833E-2,-3.001408539E0,1.679238007E1,4.530478821E0,1.764986458E1
7.934220833E-2,-1.710193634E0,1.504506363E1,3.386856995E0,1.551610461E1
8.935020833E-2,-1.318757629E0,1.417522247E1,2.496957550E0,1.445374868E1
9.935920833E-2,-9.677375793E-1,1.331615891E1,2.057920532E0,1.350894670E1
1.093672083E-1,-6.099815369E-1,1.260199402E1,1.710193634E0,1.273212838E1
1.193752083E-1,-4.212240601E-1,1.214080307E1,1.454674988E0,1.223489306E1
1.293842083E-1,8.936416626E-2,1.181163757E1,-2.674188995E0,1.211090644E1
1.393922083E-1,1.857637024E0,1.187525528E1,-2.335847580E1,2.626958117E1
1.494002083E-1,8.583151245E-1,1.294717621E1,-1.847652786E1,2.257760303E1
1.594092083E-1,-1.098116455E0,1.351105362E1,-6.136489105E0,1.487988334E1
1.694172083E-1,-2.161954193E0,1.317006271E1,-1.574875031E0,1.343892961E1
1.794252083E-1,-2.425556030E0,1.241907440E1,6.583309937E-1,1.267083781E1
1.894332083E-1,-2.480491791E0,1.161764099E1,1.418150940E0,1.196384444E1
1.994422083E-1,-2.783761139E0,1.134176468E1,1.877545624E0,1.182836124E1
2.094502083E-1,-2.989583130E0,1.110031677E1,1.779948578E0,1.163283528E1
2.194582083E-1,-2.946772156E0,1.082578766E1,1.809287567E0,1.136462345E1
2.294672083E-1,-2.760260010E0,1.057161621E1,1.955683136E0,1.109967572E1
2.394752083E-1,-2.389630737E0,1.053823563E1,1.982627106E0,1.098615289E1
2.494832083E-1,-1.593885498E0,1.085228256E1,1.985471191E0,1.114695490E1
2.594922083E-1,-6.716532898E-1,1.110944778E1,1.632205811E0,1.124877967E1
2.695002083E-1,1.052910461E0,1.158650574E1,-2.265538788E0,1.185278033E1
2.795082083E-1,3.470982056E0,1.220636673E1,-8.182434540E0,1.509951457E1
2.895172083E-1,4.108057251E0,1.123563538E1,-6.952891388E0,1.383684702E1
2.995252083E-1,3.842808838E0,9.571246490E0,-2.084864502E0,1.052248066E1
3.095332083E-1,4.171225891E0,8.093519440E0,2.033670959E0,9.329523028E0
