"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.195416656E-4,8.878487091E0,-7.761060791E0,2.781216431E-1,1.179571741E1
1.072754167E-2,9.020691376E0,-7.670499115E0,3.914360046E-1,1.184747449E1
2.073554167E-2,9.218430176E0,-7.511380005E0,5.355862427E-1,1.190324061E1
3.074354167E-2,9.280700684E0,-7.214397583E0,6.893165588E-1,1.177514734E1
4.075154167E-2,9.376501465E0,-6.845414886E0,7.966433716E-1,1.163671454E1
5.075954167E-2,9.544452209E0,-6.530769196E0,7.764353943E-1,1.159096054E1
6.076754167E-2,9.695039063E0,-6.199358368E0,7.523355103E-1,1.153220861E1
7.077654167E-2,9.888586578E0,-5.896538086E0,7.345225525E-1,1.153658655E1
8.078454167E-2,1.008258316E1,-5.643115082E0,6.336323547E-1,1.157172074E1
9.079254167E-2,1.035950729E1,-5.480104065E0,5.309458923E-1,1.173170216E1
1.008005417E-1,1.065439407E1,-5.352419586E0,4.872367859E-1,1.193322707E1
1.108085417E-1,1.097502731E1,-5.211861877E0,3.947291565E-1,1.215609065E1
1.208165417E-1,1.121123611E1,-5.092559967E0,2.875520325E-1,1.231700728E1
1.308245417E-1,1.144445114E1,-4.970563660E0,2.493814087E-1,1.247974984E1
1.408335417E-1,1.167362457E1,-4.724625092E0,2.420466614E-1,1.259580007E1
1.508415417E-1,1.181687668E1,-4.224964142E0,3.698808289E-1,1.255490774E1
1.608495417E-1,1.205667801E1,-3.552861786E0,6.867718506E-1,1.258800886E1
1.708575417E-1,1.241623032E1,-2.944676514E0,1.174906769E0,1.281461279E1
1.808655417E-1,1.284209473E1,-2.580334167E0,1.636397095E0,1.320058017E1
1.908735417E-1,1.347946930E1,-2.435285797E0,1.956880646E0,1.383676593E1
2.008825417E-1,1.412866928E1,-2.280357971E0,2.306703186E0,1.449621356E1
2.108905417E-1,1.461620544E1,-1.990111542E0,2.788551178E0,1.501232904E1
2.208985417E-1,1.491962448E1,-1.772613831E0,3.201242981E0,1.536181340E1
2.309065417E-1,1.476484634E1,-1.669178925E0,3.429069214E0,1.524943807E1
2.409145417E-1,1.413286057E1,-1.454225922E0,3.452720032E0,1.462100531E1
2.509225417E-1,1.343740677E1,-1.340163116E0,3.717070312E0,1.400630392E1
2.609315417E-1,1.277233978E1,-1.356628876E0,3.931274872E0,1.343235004E1
2.709395417E-1,1.221415054E1,-1.359023895E0,4.003724213E0,1.292525539E1
2.809475417E-1,1.161659317E1,-1.307830353E0,4.125870209E0,1.239671175E1
2.909555417E-1,1.099269058E1,-1.191372528E0,4.300407257E0,1.186389975E1
3.009635417E-1,1.040546173E1,-1.073866882E0,4.496499481E0,1.138619039E1
3.109715417E-1,9.869426422E0,-1.046324158E0,4.602778473E0,1.094010703E1
3.209795417E-1,9.489666138E0,-1.092128906E0,4.673880615E0,1.063445668E1
3.309885417E-1,9.209299164E0,-1.263821869E0,4.710853729E0,1.042116019E1
3.409965417E-1,8.760831757E0,-1.541045380E0,4.717889099E0,1.006903528E1
3.510045417E-1,8.335715790E0,-1.718426514E0,4.728966064E0,9.736542890E0
3.610125417E-1,8.098459167E0,-1.911974030E0,4.584815826E0,9.500590599E0
3.710205417E-1,8.077053680E0,-2.203118591E0,4.497397614E0,9.503636829E0
3.810285417E-1,7.994126129E0,-2.317929840E0,4.389472046E0,9.409905215E0
3.910375417E-1,7.833360443E0,-2.259700928E0,4.146826630E0,9.146800272E0
4.010455417E-1,7.717501373E0,-2.236199799E0,3.844904480E0,8.907508487E0
4.110535417E-1,7.646399231E0,-2.155667267E0,3.604953461E0,8.724105227E0
4.210617917E-1,7.701784058E0,-2.034419403E0,3.603456573E0,8.743068069E0
4.310697917E-1,7.818990326E0,-2.056872711E0,3.732488251E0,8.904987569E0
4.410777917E-1,8.021968231E0,-2.149979095E0,4.067341919E0,9.247575612E0
4.510857917E-1,8.160879364E0,-2.334694977E0,4.706063690E0,9.705554497E0
4.610947917E-1,8.285121002E0,-2.674787750E0,5.314847717E0,1.020026106E1
4.711027917E-1,8.418044586E0,-3.081192627E0,5.723647614E0,1.063566475E1
4.811107917E-1,8.534652100E0,-3.401676178E0,6.136189728E0,1.104828094E1
4.911187917E-1,8.465645599E0,-3.635340271E0,6.393804016E0,1.121443641E1
5.011267917E-1,8.252339172E0,-3.686833191E0,6.435118103E0,1.109525060E1
5.111347917E-1,8.031997375E0,-3.603606262E0,6.387367401E0,1.087646184E1
5.211427917E-1,7.864795074E0,-3.574566650E0,6.224206696E0,1.064768882E1
5.311517917E-1,7.863896942E0,-3.718866577E0,6.003116455E0,1.056921241E1
5.411597917E-1,8.074359283E0,-4.055965576E0,5.697751465E0,1.068225193E1
5.511677917E-1,8.461304626E0,-4.527035980E0,5.405559082E0,1.101398201E1
5.611757917E-1,8.823251953E0,-5.009482727E0,5.087470551E0,1.135020039E1
5.711837917E-1,9.038953400E0,-5.291196899E0,4.851710815E0,1.154290003E1
5.811917917E-1,9.160650330E0,-5.239853668E0,4.898413696E0,1.163477708E1
5.912007917E-1,9.330846405E0,-4.978646851E0,5.164560242E0,1.176963473E1
6.012087917E-1,9.678722992E0,-4.782105560E0,5.498964844E0,1.211547881E1
6.112167917E-1,1.003243744E1,-4.530478821E0,5.874533844E0,1.247738703E1
6.212247917E-1,1.035172348E1,-4.165986786E0,6.214327240E0,1.277229376E1
6.312327917E-1,1.072444839E1,-3.928879852E0,6.656956787E0,1.321987004E1
6.412407917E-1,1.093760513E1,-3.727847900E0,6.940167847E0,1.347939115E1
6.512487917E-1,1.111304031E1,-3.916755066E0,6.912026367E0,1.366077391E1
6.612577917E-1,1.099613342E1,-4.020339661E0,6.690936127E0,1.348505497E1
6.712657917E-1,1.051907547E1,-3.690425720E0,6.334676971E0,1.282179095E1
6.812737917E-1,9.828711090E0,-3.394940186E0,5.781427460E0,1.189765036E1
6.912817917E-1,9.188043365E0,-3.386258240E0,5.120551758E0,1.105020072E1
7.012897917E-1,8.543633423E0,-3.303181000E0,4.478536835E0,1.019617423E1
7.112977917E-1,7.859106903E0,-3.153043213E0,3.997287598E0,9.364056330E0
7.213067917E-1,7.233258362E0,-3.060984650E0,3.689078522E0,8.677496983E0
7.313147917E-1,6.692433014E0,-3.004552002E0,3.474424896E0,8.117118992E0
7.413227917E-1,6.251300354E0,-2.939886475E0,3.308869171E0,7.659654287E0
7.513307917E-1,5.902226257E0,-2.878214722E0,3.214265900E0,7.311080635E0
7.613387917E-1,5.592669983E0,-2.772384796E0,3.156336365E0,6.994750478E0
7.713467917E-1,5.324278107E0,-2.659369812E0,3.084485779E0,6.703300506E0
7.813547917E-1,5.111869812E0,-2.567760315E0,2.982547760E0,6.451371726E0
7.913637917E-1,4.945865021E0,-2.472408600E0,2.845881958E0,6.218796444E0
8.013717917E-1,4.837191010E0,-2.369422760E0,2.699636078E0,6.024999256E0
8.113797917E-1,4.816384277E0,-2.290985870E0,2.528841248E0,5.902644477E0
8.213877917E-1,4.816084900E0,-2.273472290E0,2.346370697E0,5.819691183E0
8.313957917E-1,4.873116302E0,-2.309247894E0,2.129471741E0,5.797804604E0
8.414037917E-1,4.969665527E0,-2.317480774E0,1.973645782E0,5.827827234E0
8.514127917E-1,5.081632690E0,-2.352507935E0,1.907333679E0,5.915674615E0
8.614207917E-1,5.262456665E0,-2.443518677E0,1.830543365E0,6.084005481E0
8.714287917E-1,5.495222626E0,-2.530038757E0,1.755998383E0,6.299372837E0
8.814367917E-1,5.701942749E0,-2.592009888E0,1.710043945E0,6.492681778E0
8.914447917E-1,5.958359528E0,-2.663710785E0,1.710792389E0,6.747163404E0
9.014527917E-1,6.187682648E0,-2.729573822E0,1.683399353E0,6.969348835E0
9.114607917E-1,6.403683472E0,-2.785557404E0,1.654060364E0,7.176517801E0
9.214697917E-1,6.631360016E0,-2.837050323E0,1.614093475E0,7.391149298E0
9.314777917E-1,6.828649750E0,-2.893632660E0,1.602268066E0,7.587544420E0
9.414857917E-1,7.008575592E0,-2.931054840E0,1.627116394E0,7.769087595E0
9.514937917E-1,7.184310150E0,-3.009641418E0,1.678908691E0,7.968123254E0
9.615017917E-1,7.254813538E0,-3.157533875E0,1.732946320E0,8.099718673E0
9.715097917E-1,7.267537079E0,-3.317850494E0,1.795665894E0,8.188384645E0
9.815187917E-1,7.363038483E0,-3.536695404E0,1.810335388E0,8.366592155E0
9.915267917E-1,7.541168060E0,-3.811074829E0,1.772015076E0,8.633281213E0
1.001534792E0,7.692802734E0,-4.099524994E0,1.756297760E0,8.892125781E0
1.011542792E0,7.794141998E0,-4.427193604E0,1.732497253E0,9.129635230E0
1.021550792E0,7.939639435E0,-4.799619141E0,1.682351532E0,9.428919606E0
1.031558792E0,8.142317963E0,-5.180576935E0,1.663790131E0,9.793054517E0
1.041566792E0,8.386909332E0,-5.603896637E0,1.673968964E0,1.022477764E1
1.051575792E0,8.634344788E0,-6.053112488E0,1.681603088E0,1.067800869E1
1.061583792E0,8.839867401E0,-6.465504913E0,1.709145813E0,1.108454730E1
1.071591792E0,8.994645538E0,-6.801705780E0,1.695823517E0,1.140362518E1
1.081599792E0,9.103469238E0,-7.063511353E0,1.730850677E0,1.165170326E1
1.091607792E0,9.237141266E0,-7.300767975E0,1.819167023E0,1.191366276E1
1.101615792E0,9.477092285E0,-7.635621643E0,1.927990723E0,1.232214041E1
1.111624792E0,9.857151947E0,-8.173752594E0,2.008523254E0,1.296178389E1
1.121632792E0,1.039109161E1,-8.896300049E0,2.067500610E0,1.383450390E1
1.131640792E0,1.093101883E1,-9.588311005E0,2.088606720E0,1.468962759E1
1.141648792E0,1.136481674E1,-9.977801056E0,2.105820923E0,1.526925195E1
1.151656792E0,1.146435974E1,-1.022568558E1,1.929786987E0,1.548290243E1
1.161664792E0,1.138816818E1,-1.034603531E1,1.796713715E0,1.549061010E1
1.171673792E0,1.111408813E1,-9.749226379E0,1.958078156E0,1.491323037E1
1.181681792E0,1.068148773E1,-8.779842224E0,2.264341278E0,1.401096182E1
1.191689792E0,1.028675858E1,-8.248596954E0,2.258952484E0,1.337757900E1
1.201697792E0,1.011401779E1,-7.682174835E0,2.344424744E0,1.291532011E1
1.211705792E0,1.008243347E1,-7.175179138E0,2.459235992E0,1.261691333E1
1.221713792E0,1.013347733E1,-6.755152588E0,2.500400391E0,1.243267676E1
1.231721792E0,1.013198044E1,-6.288572845E0,2.496209106E0,1.218335898E1
1.241730792E0,1.019829254E1,-5.957311707E0,2.300865326E0,1.203281824E1
1.251738792E0,1.038675064E1,-5.714666290E0,1.987267456E0,1.202045056E1
1.261746792E0,1.051458481E1,-5.483247528E0,1.657054138E0,1.197365130E1
1.271754792E0,1.059332108E1,-5.291795654E0,1.315913544E0,1.191441065E1
1.281762792E0,1.064735870E1,-5.121300201E0,9.710307312E-1,1.185482449E1
1.291770792E0,1.059541672E1,-4.956941986E0,6.885681152E-1,1.171786053E1
1.301779792E0,1.043899200E1,-4.760251007E0,5.230123901E-1,1.148503747E1
1.311787792E0,1.023661285E1,-4.525239716E0,3.370989990E-1,1.119730650E1
1.321795792E0,1.005309448E1,-4.331542511E0,1.282832336E-1,1.094730221E1
1.331803792E0,9.781259766E0,-4.152365112E0,2.395019531E-2,1.062618239E1
1.341811792E0,9.535919952E0,-3.960464172E0,-1.901046753E-2,1.032566740E1
1.351819792E0,9.270222473E0,-3.865112457E0,-7.484436035E-2,1.004398928E1
1.361828792E0,8.994046783E0,-3.849993896E0,-4.071533203E-2,9.783505930E0
1.371836792E0,8.723858643E0,-3.928580475E0,-7.035369873E-3,9.567627901E0
1.381844792E0,8.294252014E0,-4.075724487E0,9.415420532E-2,9.242024215E0
1.391852792E0,7.732320557E0,-4.227808228E0,2.502795410E-1,8.816222743E0
1.401860792E0,7.276967468E0,-4.330943756E0,3.894900513E-1,8.477206607E0
1.411868792E0,6.966363373E0,-4.431983643E0,5.810916138E-1,8.277098834E0
1.421876667E0,6.665189667E0,-4.569697266E0,7.625143433E-1,8.117161728E0
1.431885667E0,6.400689697E0,-4.715793457E0,8.548722839E-1,7.996145518E0
1.441893667E0,6.155499573E0,-4.762196960E0,9.298663330E-1,7.837942732E0
1.451901667E0,5.908213806E0,-4.760550385E0,1.027613068E0,7.656749895E0
1.461909667E0,5.709277496E0,-4.780458984E0,1.075363770E0,7.523632425E0
1.471917667E0,5.631289673E0,-4.866080933E0,1.102756805E0,7.523711823E0
1.481925667E0,5.582491150E0,-4.933291168E0,1.163530426E0,7.540250144E0
1.491934667E0,5.445525970E0,-4.898862762E0,1.290466461E0,7.437601303E0
1.501942667E0,5.340594177E0,-4.823419647E0,1.468446350E0,7.344634636E0
1.511950667E0,5.312003632E0,-4.830305328E0,1.519041138E0,7.338713656E0
1.521958667E0,5.397625580E0,-4.844226379E0,1.578018494E0,7.422333426E0
1.531966667E0,5.515430603E0,-4.770579529E0,1.692230988E0,7.486123796E0
1.541974667E0,5.570216675E0,-4.643493805E0,1.743574219E0,7.458511888E0
1.551983667E0,5.706433411E0,-4.542603607E0,1.750010834E0,7.500744478E0
1.561991667E0,5.832171936E0,-4.454137573E0,1.701362000E0,7.533140359E0
1.571999667E0,5.946085052E0,-4.356690216E0,1.671873322E0,7.558560544E0
1.582007667E0,6.142177277E0,-4.327650604E0,1.602417755E0,7.682619613E0
1.592015667E0,6.506070557E0,-4.388424225E0,1.584904175E0,8.006194009E0
1.602023667E0,7.022197266E0,-4.484823761E0,1.627715149E0,8.489661666E0
1.612032667E0,7.572453003E0,-4.625231781E0,1.649120636E0,9.025209825E0
1.622040667E0,8.122858429E0,-4.810995483E0,1.693727875E0,9.591413906E0
1.632048667E0,8.660690002E0,-4.954996033E0,1.705702972E0,1.012269528E1
1.642056667E0,9.182055817E0,-5.036277008E0,1.628762970E0,1.059844819E1
1.652064667E0,9.687554626E0,-5.139113159E0,1.571432190E0,1.107829399E1
1.662072667E0,1.009306137E1,-5.214556274E0,1.506317596E0,1.145995103E1
1.672081667E0,1.049287994E1,-5.318739624E0,1.376687164E0,1.184418795E1
1.682089667E0,1.107936035E1,-5.651797028E0,1.299148407E0,1.250531175E1
1.692097667E0,1.187839874E1,-6.331982574E0,1.249002686E0,1.351851944E1
1.702105667E0,1.282218613E1,-7.220385132E0,1.291963348E0,1.477198659E1
1.712113667E0,1.381477203E1,-8.019872589E0,1.461560669E0,1.604064968E1
1.722121667E0,1.459988937E1,-8.506510620E0,1.700912933E0,1.698265578E1
1.732129667E0,1.494402374E1,-8.517138519E0,1.941762085E0,1.730999521E1
1.742138667E0,1.492321701E1,-8.134384460E0,2.155966644E0,1.713239063E1
1.752146667E0,1.453028412E1,-7.509434052E0,2.386936340E0,1.652931400E1
1.762154667E0,1.401206177E1,-6.873556366E0,2.608775024E0,1.582369613E1
1.772162667E0,1.356030121E1,-6.356381836E0,2.794389038E0,1.523463058E1
1.782170667E0,1.320613770E1,-6.009253693E0,3.035238190E0,1.482315330E1
1.792178667E0,1.283206558E1,-5.855822754E0,3.312312012E0,1.448875350E1
1.802187667E0,1.236578522E1,-5.910010071E0,3.574566650E0,1.416398213E1
1.812195667E0,1.173873917E1,-6.025420074E0,3.751648407E0,1.371781871E1
1.822203667E0,1.106948090E1,-6.138584747E0,3.716471558E0,1.319195933E1
1.832211667E0,1.045485901E1,-6.325096893E0,3.492537231E0,1.270860905E1
1.842219667E0,9.961934052E0,-6.524332581E0,3.310066681E0,1.235975676E1
1.852227667E0,9.520502014E0,-6.573879547E0,3.018772430E0,1.195695772E1
1.862236667E0,9.134454803E0,-6.571185150E0,2.715203705E0,1.157545118E1
1.872244667E0,8.789571991E0,-6.589596863E0,2.510728912E0,1.126867882E1
1.882252667E0,8.479416962E0,-6.525530090E0,2.381846924E0,1.096158062E1
1.892260667E0,8.217461700E0,-6.396797791E0,2.288441162E0,1.066220717E1
1.902268667E0,7.996820526E0,-6.302942963E0,2.240091705E0,1.042565295E1
1.912276667E0,7.771539001E0,-6.235433350E0,2.197430420E0,1.020324203E1
1.922285667E0,7.572003937E0,-6.136788483E0,2.089205475E0,9.967958468E0
1.932293667E0,7.470814362E0,-6.055208130E0,1.997296600E0,9.821802606E0
1.942301667E0,7.368127899E0,-6.056705017E0,1.842219086E0,9.714255276E0
1.952309667E0,7.273674316E0,-6.049819336E0,1.694626007E0,9.611368756E0
1.962317667E0,7.159162445E0,-6.032305756E0,1.601369934E0,9.497721059E0
1.972325667E0,7.111262054E0,-6.015390930E0,1.490001526E0,9.432660314E0
1.982334667E0,7.116650848E0,-6.004763031E0,1.363813934E0,9.410838794E0
1.992342667E0,7.149732056E0,-6.022725677E0,1.221459961E0,9.427823582E0
2.002350667E0,7.234605560E0,-6.062692566E0,1.073717194E0,9.499927756E0
2.012358667E0,7.341034241E0,-6.113137665E0,9.476792908E-1,9.599965202E0
2.022366667E0,7.507338409E0,-6.141728210E0,9.583071899E-1,9.746758850E0
2.032374667E0,7.599396973E0,-6.168073425E0,9.680369568E-1,9.835296624E0
2.042383667E0,7.651788025E0,-6.156996460E0,1.002914429E0,9.872401062E0
2.052391667E0,7.684420166E0,-6.117179260E0,1.089284821E0,9.882142319E0
2.062399667E0,7.635471954E0,-6.080355835E0,1.225651245E0,9.837346188E0
2.072407667E0,7.587122498E0,-6.049819336E0,1.327140198E0,9.794184136E0
2.082415667E0,7.601941681E0,-6.007756805E0,1.441652069E0,9.795969571E0
2.092423667E0,7.614964600E0,-6.007457428E0,1.547182617E0,9.821965417E0
2.102432667E0,7.599696350E0,-5.991141357E0,1.668580170E0,9.820046800E0
2.112440667E0,7.513924713E0,-5.964496765E0,1.759441223E0,9.753456806E0
2.122448667E0,7.395670624E0,-5.986351318E0,1.796713715E0,9.683001924E0
2.132456667E0,7.288942566E0,-6.027366028E0,1.838776245E0,9.635295690E0
2.142464667E0,7.176975403E0,-6.135291595E0,1.851649475E0,9.621818158E0
2.152472667E0,7.085066528E0,-6.275998993E0,1.821711731E0,9.638722151E0
2.162481667E0,6.951394501E0,-6.455775146E0,1.767973480E0,9.650111319E0
2.172489667E0,6.818171539E0,-6.675218811E0,1.746567993E0,9.700335513E0
2.182497667E0,6.672374725E0,-6.855893097E0,1.805245972E0,9.735644183E0
2.192505667E0,6.530769196E0,-6.977440338E0,1.872306519E0,9.738642188E0
2.202513667E0,6.360124054E0,-6.996450806E0,1.911674652E0,9.646553884E0
2.212521667E0,6.176306305E0,-6.974745941E0,1.934427338E0,9.515032824E0
2.222530667E0,5.994434509E0,-6.923253021E0,1.925296326E0,9.357961499E0
2.232538667E0,5.850433960E0,-6.803651733E0,1.939367065E0,9.180326739E0
2.242546667E0,5.795947266E0,-6.737639008E0,1.879491577E0,9.084122010E0
2.252554667E0,5.814209290E0,-6.807543640E0,1.801653442E0,9.132011564E0
