"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.266916668E-3,-5.388793945E0,-8.306227112E-1,6.962920532E0,8.843715091E0
1.127491667E-2,-5.502707062E0,-6.180647278E-1,7.289092255E0,9.153832799E0
2.128291666E-2,-5.548212433E0,-6.514453125E-1,7.206164703E0,9.117886374E0
3.129091667E-2,-5.424719238E0,-8.737330627E-1,6.936874695E0,8.849362622E0
4.129891667E-2,-5.225782928E0,-9.999206543E-1,6.641389160E0,8.509800145E0
5.130691666E-2,-5.065316620E0,-1.077309723E0,6.265820160E0,8.128870215E0
6.131491667E-2,-5.177283783E0,-8.897497559E-1,6.062393188E0,8.021753746E0
7.131875000E-2,-5.389991455E0,-6.873706055E-1,6.256240082E0,8.286436278E0
8.132575000E-2,-5.633535004E0,-8.048762512E-1,6.281088409E0,8.475648295E0
9.133375000E-2,-5.860163727E0,-1.005309448E0,6.796167297E0,9.029953263E0
1.013417500E-1,-6.073170776E0,-1.439855804E0,7.293582916E0,9.599632273E0
1.113497500E-1,-6.315516815E0,-1.812730408E0,7.176975403E0,9.730401847E0
1.213577500E-1,-6.339017944E0,-1.927092590E0,6.965764618E0,9.613465091E0
1.313657500E-1,-6.166426849E0,-1.876647491E0,6.652765503E0,9.263148209E0
1.413737500E-1,-5.987848206E0,-1.596729584E0,6.540199585E0,9.009888019E0
1.513817500E-1,-6.086642761E0,-1.208137665E0,6.408024445E0,8.920179034E0
1.613897500E-1,-6.359824677E0,-6.474037170E-1,6.768025818E0,9.309816054E0
1.713967500E-1,-6.520290985E0,-4.155358887E-1,7.220235443E0,9.737487585E0
1.814047500E-1,-6.958729248E0,-6.372248840E-1,7.456144867E0,1.021880935E1
1.914127500E-1,-7.253915405E0,-9.214837646E-1,7.973469086E0,1.081871667E1
2.014207500E-1,-7.308252411E0,-1.006207581E0,8.531808014E0,1.127895186E1
2.114287500E-1,-7.288343811E0,-9.801617432E-1,8.706794128E0,1.139688276E1
2.214367500E-1,-7.226222992E0,-8.307723999E-1,8.796457672E0,1.141429582E1
2.314447500E-1,-6.994804230E0,-8.511300659E-1,8.417445831E0,1.097748163E1
2.414527500E-1,-6.683900757E0,-9.934840393E-1,7.702382813E0,1.024637696E1
2.514607500E-1,-6.339467010E0,-1.144669647E0,7.007378082E0,9.518532354E0
