3.615300000000000180e-01,-1.313465314999999967e+00,-4.801616549000000123e-01,4.715693761999999900e+00,4.918690273000000168e+00
3.715729999999999866e-01,-2.355044456999999980e+00,-3.717922837000000036e-01,3.651621550999999855e+00,4.361055358999999854e+00
3.816149999999999820e-01,-2.513244969000000051e+00,-2.023148310000000005e-01,2.710407233999999832e+00,3.701842640999999823e+00
3.916579998999999979e-01,-2.165619228000000174e+00,-6.650856971999999367e-02,2.361320858000000023e+00,3.204710006000000000e+00
4.016999998999999932e-01,-2.192814042999999824e+00,1.488572465999999928e-01,2.517268437999999886e+00,3.341740907999999788e+00
4.117429999000000174e-01,-2.247337574999999976e+00,4.035800868000000152e-01,2.958479451000000093e+00,3.737111682000000101e+00
4.217849999000000127e-01,-2.480033954000000040e+00,7.826851906999999775e-01,3.328989147999999787e+00,4.224373713000000308e+00
4.318279999999999896e-01,-2.550844319999999943e+00,8.211443746000000043e-01,2.668597887999999863e+00,3.781864554999999850e+00
4.418699999999999850e-01,-2.672007983999999947e+00,4.849066705000000255e-01,1.420831304000000017e+00,3.064885435999999963e+00
4.519130000000000091e-01,-2.563280177999999854e+00,7.051712840999999621e-01,3.949495964999999997e-01,2.687686178999999953e+00
4.619549998999999962e-01,-2.710931143999999904e+00,1.285736355999999914e+00,-4.124666852000000161e-01,3.028596112999999868e+00
4.719979999000000204e-01,-3.884715831999999924e+00,2.252715258999999914e+00,-1.212741470000000099e+00,4.651503521999999613e+00
4.820399999000000157e-01,-5.069709047999999996e+00,3.048687662999999937e+00,-2.475433365000000219e+00,6.412816592000000426e+00
4.920829998999999844e-01,-4.918770193000000290e+00,3.640220942000000015e+00,-4.126217533000000159e+00,7.380459325000000348e+00
5.021250000000000435e-01,-4.502291732999999851e+00,4.245400745000000420e+00,-5.284036398999999662e+00,8.137266065000000381e+00
5.121679999999999566e-01,-4.378869874000000273e+00,4.868492617000000244e+00,-5.672290348999999843e+00,8.663232625999999215e+00
5.222099999999999520e-01,-3.661291384000000093e+00,5.165554852999999724e+00,-5.551320813000000243e+00,8.420521022999999161e+00
5.322529999999999761e-01,-2.433117064999999801e+00,4.685941666999999811e+00,-4.683232652000000051e+00,7.057674973000000129e+00
5.422949998999999632e-01,-1.013869772000000058e+00,4.176859976000000252e+00,-3.122420759999999795e+00,5.312589065000000055e+00
5.523379998999999874e-01,5.110291063999999883e-02,3.894902559000000153e+00,-1.484468743999999951e+00,4.168515912000000156e+00
5.623799998999999827e-01,2.143858230000000031e-01,3.278853659000000142e+00,-2.291808865999999945e-01,3.293837652000000116e+00
5.724230000000000151e-01,-3.175669599000000010e-01,3.436962954999999820e+00,1.255689560999999899e-01,3.453886316999999817e+00
5.824646248999999498e-01,-4.637689858999999859e-01,3.715415549999999900e+00,-3.231013495000000235e-01,3.758162963999999828e+00
5.925076249999999822e-01,-6.199908006000000027e-01,3.275892628999999889e+00,-7.408352065000000097e-01,3.415362046999999901e+00
6.025496249999999776e-01,-1.924950170999999988e-01,3.185222486999999880e+00,-6.367104020999999614e-01,3.253935579999999828e+00
6.125926250000000017e-01,3.852297699000000186e-01,2.959636907000000150e+00,-7.352547700999999547e-01,3.073833465999999959e+00
6.226346248999999888e-01,6.238575642999999449e-01,2.371851109000000069e+00,-1.958841217000000023e+00,3.138779197999999937e+00
6.326776249000000130e-01,1.554841300000000093e+00,-7.474039100999999796e+00,-2.027893209000000141e+01,2.166826892999999998e+01
6.427196249000000083e-01,9.693074983000000699e+00,-4.118384602999999977e+00,-1.481676728000000054e+01,1.817837691000000078e+01
6.527626249000000325e-01,3.457258641000000132e+00,4.742456176000000134e+00,2.769047790000000120e+00,6.489310715000000229e+00
6.628046250000000361e-01,-7.360901909999999493e-01,-6.626105707999999650e-01,-5.637690619999999875e+00,5.724022803999999631e+00
6.728476249999999492e-01,-9.626949406000000486e-01,1.177504687000000105e+00,-2.138033818999999891e+00,2.623830681999999914e+00
6.828896249999999446e-01,-1.634123696999999931e+00,4.924174190000000229e-01,-1.518092135000000065e+00,2.284171381999999806e+00
6.929326249999999687e-01,-3.005062463999999878e+00,-1.914144516000000074e-01,-3.517603075999999884e-01,3.031629135999999836e+00
7.029746248999999558e-01,-5.788266362999999970e+00,-5.707426267999999858e-01,-3.392051661000000107e-01,5.826219595999999612e+00
7.130176248999999800e-01,-9.151991773000000663e+00,2.055462654999999916e+00,3.952144753999999871e-01,9.388294552999999709e+00
7.230596248999999753e-01,-1.154922623000000037e+01,4.504280371000000116e+00,5.958113944999999800e-01,1.241080816999999925e+01
7.331026250000000077e-01,-1.193368766999999941e+01,5.120512580999999841e+00,1.374130762000000061e+00,1.305836077000000017e+01
7.431446250000000031e-01,-8.378770008000000047e+00,2.415669850000000007e+00,3.794862838999999877e+00,9.510006921000000446e+00
7.531876250000000272e-01,-2.448615694999999981e+00,9.055191117999999983e-01,1.481076336000000104e+00,3.001544734999999964e+00
7.632296250000000226e-01,9.672265327000000301e-01,1.457214286999999997e+00,-2.441825323000000214e+00,3.003583118999999968e+00
7.732726249000000385e-01,-2.504823224999999987e+00,4.753499812000000269e+00,-1.724644443000000082e+00,5.643075252000000042e+00
7.833146249000000338e-01,-2.585921181999999874e+00,3.393553810999999865e+00,4.119426576999999590e+00,5.930672065999999631e+00
7.933576248999999470e-01,3.831452960000000019e+00,9.660044646000000013e-01,5.164844416000000216e+00,6.502985027000000251e+00
8.033996249999999506e-01,8.248311025999999657e+00,-4.172558472000000018e-02,3.769830908999999952e+00,9.069068358000000885e+00
8.134426249999999747e-01,7.910607424000000165e+00,-1.580919296999999890e+00,3.774934358999999962e+00,8.906578751999999710e+00
8.234846249999999701e-01,6.224159333000000238e+00,-2.331158288000000134e+00,4.393278582999999848e+00,7.967142214999999972e+00
8.335276249999999942e-01,7.162609963000000413e+00,-2.555490224999999782e+00,4.315136393000000403e+00,8.743792877000000630e+00
8.435696248999999813e-01,9.306981579000000337e+00,-4.587584482999999658e+00,3.532079611999999980e+00,1.096090434000000080e+01
8.536126249000000055e-01,9.593709154000000794e+00,-5.820847632999999632e+00,2.424111767999999945e+00,1.148032405000000011e+01
8.636546249000000008e-01,7.227044526000000246e+00,-5.696501330000000252e+00,2.629496387000000102e+00,9.570504230999999251e+00
8.736976249000000250e-01,5.038338151999999681e+00,-5.191181444999999783e+00,2.387992346999999960e+00,7.618118113000000413e+00
8.837396250000000286e-01,5.093062243000000322e+00,-3.598350200000000054e+00,-1.906613302000000065e-01,6.238890839999999827e+00
8.937826250000000528e-01,4.685019560999999833e+00,-3.360110367999999958e+00,-2.758242720000000148e+00,6.391216853999999614e+00
9.038246250000000481e-01,4.026085134999999759e+00,-4.343080236999999677e+00,-4.169388696000000394e+00,7.242617590000000050e+00
9.138676248999999530e-01,3.547957725999999923e+00,-4.511280658000000443e+00,-3.871911599999999787e+00,6.923247550000000139e+00
9.239096248999999483e-01,2.418520659999999989e+00,-3.953446929000000054e+00,-2.581931626999999896e+00,5.305219668000000333e+00
9.339526248999999725e-01,1.168439747999999945e+00,-2.940292856000000121e+00,-1.780914537999999991e+00,3.630734101999999908e+00
9.439946249999999761e-01,-6.622989141999999774e-01,-3.412027504000000100e+00,-1.618578290000000086e+00,3.834105790999999819e+00
9.540376250000000002e-01,-1.665527922999999966e+00,-4.602161591999999857e+00,-9.826070487000000409e-01,4.991932611000000186e+00
9.640796249999999956e-01,-3.534199812000000218e+00,-5.233280227999999923e+00,7.388003754999999950e-01,6.357956924999999870e+00
9.741226250000000197e-01,-5.189440143999999755e+00,-4.795965800000000279e+00,1.791478117999999897e+00,7.289785375000000123e+00
9.841646249000000068e-01,-6.038055907000000389e+00,-4.212482091000000040e+00,1.788829328999999912e+00,7.576479055000000074e+00
9.942076249000000310e-01,-7.103080045999999648e+00,-3.844137910000000158e+00,9.188174342999999578e-01,8.128675654000000250e+00
1.004249624999999924e+00,-7.684836488000000188e+00,-2.078058927999999916e+00,-1.651488757999999946e+00,8.130341681999999182e+00
1.014292624999999948e+00,-6.560732666999999907e+00,6.486409879000000211e-01,-2.730988847999999969e+00,7.135982647999999706e+00
1.024334625000000054e+00,-5.430934828999999908e+00,1.683070740000000010e+00,-2.945438991000000062e+00,6.403389029999999593e+00
1.034377625000000078e+00,-4.033098869999999891e+00,2.001020106999999992e+00,-2.605534496999999838e+00,5.201805261999999708e+00
1.044419624999999963e+00,-2.709734219000000000e+00,1.699213147999999896e+00,-2.263595319999999855e+00,3.918398733000000078e+00
1.054462624999999987e+00,-1.597548194000000032e+00,1.053984009999999971e+00,-2.180379793000000177e+00,2.901223632999999857e+00
1.064504625000000093e+00,-5.844274502999999843e-01,5.330029428000000458e-01,-2.014055744000000203e+00,2.163808706999999831e+00
1.074547624999999895e+00,-6.275816560000000398e-03,5.174780005000000349e-01,-2.023242889000000044e+00,2.088380868999999862e+00
1.084589625000000002e+00,6.610107725999999628e-01,9.045204073000000511e-01,-1.895756337999999985e+00,2.202040986000000089e+00
1.094632625000000026e+00,1.709442267000000015e+00,1.500062830000000069e+00,-1.081508023999999901e+00,2.518340915000000013e+00
1.104674624999999910e+00,2.486007469000000025e+00,1.885801308000000009e+00,2.609860852000000023e-02,3.120442412000000054e+00
1.114717624999999934e+00,1.260669049999999958e+00,1.169108669999999961e+00,8.678039860999999799e-01,1.925924530000000079e+00
1.124759625000000041e+00,4.147166937999999803e-01,2.469630003000000129e-01,1.321730499999999919e+00,1.407107733999999999e+00
1.134802625000000065e+00,9.221275431000000022e-01,-4.602799523000000170e-01,1.829417046000000102e+00,2.099748453000000126e+00
1.144845625000000089e+00,1.806671230000000072e+00,-5.200227088000000109e-01,2.740391171000000181e+00,3.323285772000000193e+00
1.154887624999999973e+00,2.270698079000000202e+00,-5.599761486000000010e-01,3.647464180000000056e+00,4.332855640000000008e+00
1.164929625000000080e+00,2.233331446999999859e+00,-4.606348782999999947e-01,3.794328403000000183e+00,4.426836554000000312e+00
1.174972625000000104e+00,1.274452399000000069e+00,7.790192789000000007e-01,3.072689605999999962e+00,3.416507188999999833e+00
1.185015624999999906e+00,8.731764077999999707e-02,2.657470636000000219e+00,2.494480669000000095e+00,3.645848099000000175e+00
1.195057625000000012e+00,-5.116547584999999732e-01,3.891350082999999849e+00,2.112736862999999854e+00,4.457359432999999704e+00
1.205099624999999897e+00,-3.195994520000000061e-01,4.482364421999999848e+00,1.563449571000000038e+00,4.757952204999999601e+00
1.215142624999999921e+00,5.799291872999999820e-01,4.343073805000000398e+00,1.197799787999999976e+00,4.542392791000000152e+00
1.225185624999999945e+00,1.789754942999999932e+00,3.676042739000000115e+00,1.333307841000000105e+00,4.300490992000000290e+00
1.235227625000000051e+00,2.341529495000000072e+00,3.485120037999999809e+00,1.646594785000000005e+00,4.509999606000000050e+00
1.245270625000000075e+00,2.184151393000000052e+00,4.091474546999999795e+00,1.838048850999999928e+00,4.988898160999999831e+00
1.255312624999999960e+00,1.670165056999999953e+00,4.541887323000000087e+00,2.015074767000000211e+00,5.242014698000000195e+00
1.265355624999999984e+00,7.874044784999999491e-01,4.696380700999999824e+00,2.182431289000000163e+00,5.238225255999999774e+00
1.275397625000000090e+00,-4.068410789999999944e-01,4.522140690999999713e+00,2.286722081000000184e+00,5.083736220999999667e+00
1.285440624999999892e+00,-1.236585245999999971e+00,4.028828648000000179e+00,1.981262365999999941e+00,4.656823370999999767e+00
1.295482624999999999e+00,-1.484168635999999930e+00,4.050953928000000204e+00,1.352472675000000013e+00,4.521301428000000122e+00
1.305525625000000023e+00,-1.526239353000000021e+00,4.905315165000000199e+00,7.239578032000000274e-01,5.188028366000000169e+00
1.315567624999999907e+00,-1.526259232999999993e+00,5.612469240000000248e+00,-3.299408376000000087e-02,5.816387781000000423e+00
1.325610624999999931e+00,-1.589523768000000059e+00,5.917552978999999880e+00,-1.139109530000000037e+00,6.232302110000000006e+00
1.335652625000000038e+00,-1.503382586999999937e+00,6.212198268999999939e+00,-1.217746978999999952e+00,6.506494773000000009e+00
1.345695625000000062e+00,-1.342687066999999956e+00,5.500884485000000268e+00,-1.247825202000000022e+00,5.798241664999999934e+00
1.355737624999999946e+00,-1.951017642999999913e+00,3.021652769000000127e+00,-1.170458937999999893e+00,3.782436968999999927e+00
1.365780624999999970e+00,-3.526515693999999979e+00,-4.480791520999999888e-01,-1.964364497000000043e+00,4.061504122999999744e+00
1.375822625000000077e+00,-4.084522208000000099e+00,-4.777938834000000412e+00,-1.788442389999999937e+00,6.535330700000000270e+00
1.385865625000000101e+00,-3.401540815000000162e+00,-8.703269427000000391e+00,-6.950249030999999800e-01,9.370188804999999732e+00
1.395907624999999985e+00,-2.953260519000000084e+00,-1.144807525000000048e+01,4.087332379999999987e-01,1.182992972999999992e+01
1.405950625000000009e+00,-2.135826202000000062e+00,-1.407575783000000058e+01,2.194630773000000090e+00,1.440503788000000007e+01
1.415992624999999894e+00,-6.049651740000000499e-01,-1.590106560000000080e+01,4.614317952999999584e+00,1.656809584999999885e+01
1.426035624999999918e+00,1.247746411000000055e+00,-1.628767179999999826e+01,6.904584030999999733e+00,1.773466674000000154e+01
1.436077625000000024e+00,2.753155642999999930e+00,-1.517360180000000014e+01,7.676828140999999661e+00,1.722648390999999890e+01
1.446120625000000048e+00,3.697449102999999848e+00,-1.151254080000000002e+01,6.315896299000000269e+00,1.364185733999999961e+01
1.456162624999999933e+00,3.893061856000000098e+00,-6.460909002000000179e+00,3.918159567000000010e+00,8.500073537000000456e+00
1.466205624999999957e+00,3.525468164999999932e+00,-2.119728525000000197e+00,1.833354707000000028e+00,4.503705616999999606e+00
1.476247625000000063e+00,3.376835451999999904e+00,9.659898465999999795e-01,5.402730784000000508e-01,3.553596635999999975e+00
1.486290625000000087e+00,3.292170693000000092e+00,3.017614682000000048e+00,-5.364381820000000411e-01,4.498016469999999600e+00
1.496332624999999972e+00,3.167933147999999921e+00,4.393568020000000018e+00,-1.402817055000000090e+00,5.595278014999999883e+00
1.506375624999999996e+00,3.137356887000000150e+00,5.008352460000000228e+00,-2.193613357999999902e+00,6.303851375999999895e+00
1.516417625000000102e+00,3.030579127999999844e+00,4.231083837999999986e+00,-2.672946753999999814e+00,5.850737103000000161e+00
1.526460624999999904e+00,2.565952940999999932e+00,1.809015671999999908e+00,-3.380463649000000181e+00,4.613478803999999656e+00
1.536502625000000011e+00,1.431450724000000063e+00,-2.025738626999999958e-01,-3.670874969999999848e+00,3.945302319000000058e+00
1.546545625000000035e+00,2.486966997000000096e-02,-1.398299643000000092e+00,-3.400917209000000163e+00,3.677240575999999983e+00
1.556587624999999919e+00,-1.412938731999999975e+00,-1.651071852000000062e+00,-3.041729768999999806e+00,3.738255489000000154e+00
1.566630624999999943e+00,-2.364164066999999925e+00,-1.281578692999999936e+00,-2.603282150000000073e+00,3.742832300999999973e+00
1.576672625000000050e+00,-2.403063400000000183e+00,-9.688333475999999500e-01,-2.103752469999999875e+00,3.337532953000000191e+00
1.586715625000000074e+00,-2.074959465000000058e+00,-7.922673153999999496e-01,-1.618633400000000000e+00,2.748293718000000219e+00
1.596757624999999958e+00,-1.893262062000000023e+00,-4.944721304999999956e-01,-1.186595937999999961e+00,2.288439171999999910e+00
1.606800624999999982e+00,-1.469016161000000098e+00,-2.493843323000000112e-01,-8.747189033000000169e-01,1.727811964999999894e+00
1.616842625000000089e+00,-7.765283649999999982e-01,-8.618211150000000542e-02,-6.775180470999999649e-01,1.034144265999999979e+00
1.626885624999999891e+00,-9.602940738000000087e-02,2.595520555999999979e-02,-4.250048697000000097e-01,4.364910756000000003e-01
1.636927624999999997e+00,5.358036129000000036e-01,-2.515706061999999910e-01,-8.754319713000000003e-02,5.983620081999999618e-01
1.646970625000000021e+00,9.361753324999999570e-01,-4.824514246000000117e-01,3.223094903000000011e-01,1.101393225999999892e+00
1.657012624999999906e+00,1.177329123999999894e+00,-6.285207188000000444e-01,6.932787782999999537e-01,1.503920750999999889e+00
1.667055624999999930e+00,1.309974087999999925e+00,-7.692479968000000001e-01,8.924569436000000522e-01,1.761889323999999979e+00
1.677097625000000036e+00,1.301304129000000032e+00,-6.625035666999999906e-01,9.791512712000000063e-01,1.758135554000000100e+00
1.687140625000000060e+00,1.360857436000000087e+00,-3.928545392000000192e-01,1.162982103000000045e+00,1.832701563999999950e+00
1.697182624999999945e+00,1.604104383999999994e+00,-9.307597875999999715e-02,1.526233213000000033e+00,2.216123153999999928e+00
1.707225624999999969e+00,1.833459517999999955e+00,1.670643066999999982e-01,2.165976493000000058e+00,2.842699148999999981e+00
1.717267625000000075e+00,1.857239121000000104e+00,4.470313310999999845e-01,2.929238110000000006e+00,3.497085939999999837e+00
1.727310625000000099e+00,1.833975681000000080e+00,8.112929856999999689e-01,3.480648673000000137e+00,4.017036007999999825e+00
1.737352624999999984e+00,1.853029271999999894e+00,1.162851563999999893e+00,3.625417545999999991e+00,4.234335086999999831e+00
1.747395625000000008e+00,1.843969595999999989e+00,1.585786520000000088e+00,3.486181892999999921e+00,4.250694878000000010e+00
1.757437624999999892e+00,1.706126311000000007e+00,2.029208949000000040e+00,3.219246558000000036e+00,4.170384196999999737e+00
1.767480624999999916e+00,1.351017595000000071e+00,2.372284387000000105e+00,2.822745695000000055e+00,3.926942196999999801e+00
1.777522625000000023e+00,8.313897196999999739e-01,2.604971995000000096e+00,2.368788921999999797e+00,3.617768499999999943e+00
1.787565625000000047e+00,1.975822408000000030e-01,2.722604526000000025e+00,1.791923675999999910e+00,3.265364390999999866e+00
1.797607624999999931e+00,-1.280673836999999926e+00,2.563279008999999942e+00,-2.006305989999999984e+00,3.497969193999999948e+00
1.807650624999999955e+00,-3.630594085999999887e+00,1.541716639999999972e+00,-1.092216263999999981e+01,1.161256820000000012e+01
1.817692625000000062e+00,-2.419125262000000109e+00,8.088564509000000236e-01,-7.983596462999999588e+00,8.381182988000000833e+00
1.827735625000000086e+00,-3.668145489999999898e-01,6.954555505999999721e-01,-2.986638472000000100e+00,3.088400994000000122e+00
1.837777624999999970e+00,1.003018363000000024e+00,7.588481390000000326e-01,5.119167502999999453e-01,1.357923081000000032e+00
1.847820624999999994e+00,1.529783058000000029e+00,1.165989764999999956e+00,2.788894994000000072e+00,3.387875975000000039e+00
1.857862625000000101e+00,1.282036823000000103e+00,1.596496279999999990e+00,3.735853908000000168e+00,4.260167039999999794e+00
1.867905624999999903e+00,-2.711441606000000171e-01,1.758486372999999992e+00,2.790119401000000110e+00,3.309162999000000216e+00
1.877947625000000009e+00,-2.574957944999999970e+00,1.506035760999999917e+00,1.746938268000000072e-01,2.988154960000000138e+00
1.887990625000000033e+00,-4.667186723000000370e+00,1.012963454000000096e+00,-2.652135637000000212e+00,5.462833541000000181e+00
1.898032624999999918e+00,-4.923633907000000143e+00,3.153216289999999922e-01,-2.497138813999999929e+00,5.529674567999999901e+00
1.908075624999999942e+00,-3.104538804999999790e+00,-1.507745486000000024e-01,1.089418137000000009e+00,3.293588624999999936e+00
1.918117625000000048e+00,-1.455291576999999892e+00,-2.116814858000000132e-01,2.509015677999999916e+00,2.908236973999999808e+00
1.928160625000000072e+00,-7.857421151000000270e-01,4.882834375000000282e-02,3.666275842000000229e-01,8.684415144999999558e-01
1.938202624999999957e+00,-1.184809613000000067e-01,3.502096259999999961e-01,-1.073530083000000079e+00,1.135408014000000021e+00
1.948245624999999981e+00,3.805069738999999895e-01,7.059770304000000385e-01,7.017570949000000446e-01,1.065669809999999940e+00
1.958287625000000087e+00,3.125170120999999912e-01,8.465610515999999475e-01,1.160879298000000004e+00,1.470365002999999948e+00
1.968330624999999889e+00,-1.934498674000000029e-01,6.206912971000000390e-01,3.628591998999999846e-01,7.445450532999999815e-01
1.978372624999999996e+00,-4.601916593000000000e-01,3.142083191999999747e-01,-3.384017587000000271e-02,5.582547704000000444e-01
1.988415625000000020e+00,2.228713023999999987e-01,1.462698537000000076e-01,3.219813153000000150e-01,4.180172902000000024e-01
1.998457624999999904e+00,1.042700052999999905e+00,4.752616882000000251e-03,5.859959659000000265e-01,1.196092496999999977e+00
2.008500624999999928e+00,1.868453203000000062e+00,-2.131649244000000110e-01,-1.302173755999999960e+00,2.287403145999999943e+00
2.018542624999999813e+00,2.028624811999999888e+00,-1.969383161999999909e-01,-7.391953548999999901e-01,2.168066673999999860e+00
2.028585624999999837e+00,1.894905421999999895e+00,4.361467391000000138e-01,-6.827825876999999988e-01,2.060845118000000031e+00
2.038627625000000165e+00,2.277705088999999905e+00,1.513379864000000019e+00,-2.416048749999999856e+00,3.649047910000000172e+00
2.048670625000000189e+00,2.246750515000000004e+00,2.868997171000000179e+00,-1.788768517999999919e+00,4.059399641999999808e+00
2.058712625000000074e+00,1.379611356999999927e+00,4.109182839999999892e+00,-2.252963181000000148e+00,4.885136047999999676e+00
2.068755625000000098e+00,-1.342280978000000013e-01,4.429248314999999714e+00,-1.076109873999999911e+00,4.560073495000000143e+00
2.078797624999999982e+00,-9.172416097000000157e-01,4.224382928999999898e+00,7.724008154999999487e-01,4.391280714999999724e+00
2.088840625000000006e+00,-1.092962133999999974e+00,3.815808150000000065e+00,9.522430426000000336e-01,4.081877616999999958e+00
2.098882624999999891e+00,-1.807018263000000013e+00,3.267842182999999956e+00,1.510428188999999977e+00,4.028088981999999874e+00
2.108925624999999915e+00,-2.527986969000000084e+00,2.848471689999999779e+00,1.014914376999999979e+00,3.941390653000000022e+00
2.118967624999999799e+00,-3.274841884000000203e+00,2.591319915999999779e+00,-1.943094080999999973e-01,4.180584220000000073e+00
2.129010624999999823e+00,-4.379658079000000370e+00,2.472347789000000073e+00,-1.290524932999999930e+00,5.192240660999999591e+00
2.139052625000000152e+00,-5.681970415000000330e+00,1.468460968000000033e+00,-1.966464232000000090e+00,6.189357558000000203e+00
2.149095625000000176e+00,-5.764297456999999625e+00,-5.874639093999999701e-02,-9.746399250999999708e-01,5.846409094000000195e+00
2.159137625000000060e+00,-4.162905302999999613e+00,-9.920795381000000468e-01,-7.480103247999999594e-01,4.344366675999999927e+00
2.169180625000000084e+00,-2.936380483999999846e+00,-1.630848671999999944e+00,-1.101135079999999933e+00,3.534755466000000013e+00
2.179222624999999969e+00,-1.992888384000000013e+00,-2.283824200999999832e+00,-1.433076543000000092e+00,3.352784734000000100e+00
2.189265624999999993e+00,-7.998733734999999845e-01,-2.956075660999999855e+00,-2.054820337999999857e+00,3.687881146000000054e+00
2.199307624999999877e+00,3.619964433000000259e-01,-3.683883854999999929e+00,-2.878722259999999977e+00,4.689251915999999909e+00
2.209350624999999901e+00,1.018213668000000016e+00,-4.408255641000000224e+00,-3.324090351000000165e+00,5.614183246999999710e+00
2.219392624999999786e+00,1.758567063999999958e+00,-4.788379038000000421e+00,-3.327458639000000051e+00,6.090411556000000282e+00
2.229435624999999810e+00,2.015371512999999837e+00,-5.075854471999999618e+00,-3.585315002000000195e+00,6.533031808999999690e+00
2.239477625000000138e+00,1.590413421000000049e+00,-5.640379753999999579e+00,-2.857351564000000010e+00,6.519797280999999778e+00
2.249520625000000162e+00,9.395300263000000429e-01,-6.606650851999999574e+00,-1.938594063999999895e+00,6.949007058000000292e+00
2.259562625000000047e+00,9.494708776000000683e-02,-7.993175371999999612e+00,-2.156221583000000219e+00,8.279441949000000633e+00
2.269605625000000071e+00,-6.663305694000000168e-01,-9.318072578000000661e+00,-1.517479054000000049e+00,9.464312742000000611e+00
