Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
53.7,-0.5362481023689706,1.251219871378559,-0.5926520777179842,-1.0173658934857097,1.0,0.0
53.7,-0.5550826895492378,1.2387783537842434,-0.5694483042736389,-1.007446097657687,1.0,0.0
53.8,-0.5712487212563254,1.2195460477021938,-0.5532211664974153,-0.9995571261724087,1.0,0.0
53.8,-0.5825804133380879,1.1965961566816037,-0.5496553304892641,-0.9940504678584275,1.0,0.0
53.8,-0.5847307276034326,1.1727540452757637,-0.5169219895100919,-0.9919805892013991,1.0,0.0
53.8,-0.5798654482045053,1.1478710100871325,-0.48612143500490296,-0.9936208704013084,1.0,0.0
53.8,-0.5748880121262703,1.1196669323534052,-0.4910825981466783,-0.9877627232587751,1.0,0.0
53.8,-0.5716006611810491,1.087447862886054,-0.5099246823288794,-0.9765150807451113,1.0,0.0
53.8,-0.5652038629888188,1.0529982424555784,-0.5227410204451326,-0.9619478215173456,1.0,0.0
53.8,-0.5522981099250504,1.0199811314214207,-0.5261518201051032,-0.9505830160608312,1.0,0.0
53.8,-0.5296617980634274,0.9910583205995754,-0.507650815888899,-0.9507782876322489,1.0,0.0
53.8,-0.49961154295240556,0.9660910201523373,-0.4667212199692521,-0.9629241793744345,1.0,0.0
53.9,-0.47247736150337993,0.9418920205923975,-0.4246546908296149,-0.9754996685737389,1.0,0.0
53.9,-0.4574909086648716,0.9147239098615434,-0.42031367308056145,-0.9718676173453684,1.0,0.0
53.9,-0.45807876436331113,0.882108298000748,-0.4635171354401888,-0.9626898534887331,1.0,0.0
53.9,-0.47250443380528173,0.8402235076931914,-0.5138522698161184,-0.9509735592036668,1.0,0.0
53.9,-0.4922285394766088,0.7869381235741106,-0.549200557201268,-0.9333600634617837,1.0,0.0
53.9,-0.5101736081658163,0.7220538744467835,-0.5769934065517557,-0.9142234494628418,1.0,0.0
53.9,-0.5217257461344934,0.6489413706554867,-0.571515455582712,-0.8955554872353028,1.0,0.0
53.9,-0.5253998442497406,0.5728547989133573,-0.5479499306592788,-0.8782934803219716,1.0,0.0
53.9,-0.5288418940629722,0.49855266794172753,-0.5453349842533014,-0.8532596648662131,1.0,0.0
53.9,-0.5371569582185317,0.42781941851109656,-0.5348441913597556,-0.8208445840108628,1.0,0.0
54.0,-0.5493008193573488,0.36248905919114455,-0.5132527959364872,-0.7821027042415765,1.0,0.0
54.0,-0.5657762488004573,0.2979428624542287,-0.48849865901033696,-0.7367996996726531,1.0,0.0
54.0,-0.5885169823979873,0.22525168495596648,-0.4635894857360064,-0.6792336404186937,1.0,0.0
54.0,-0.6152914889788887,0.13881535674494025,-0.43578630062897344,-0.6111619706224579,1.0,0.0
54.0,-0.6414781398613506,0.039679758383859697,-0.42772441052358845,-0.5405908247120746,1.0,0.0
54.0,-0.663422174288627,-0.06619706066577419,-0.4396105305507586,-0.47689323811559714,1.0,0.0
54.0,-0.6771598978645554,-0.1744035662768934,-0.43278893123081746,-0.41221929366203075,1.0,0.0
54.0,-0.6834638767359795,-0.2806273599207913,-0.42679419243450556,-0.35320822477957964,1.0,0.0
54.0,-0.6840826722080212,-0.379515119285969,-0.4336157917544467,-0.30075828069676575,1.0,0.0
54.0,-0.6795190556017142,-0.4629922498859171,-0.42999827696356885,-0.25287769138512783,1.0,0.0
54.1,-0.672441582390238,-0.5234153970869956,-0.42017930824547167,-0.2173773197013765,1.0,0.0
54.1,-0.6729056789942691,-0.5651019161978297,-0.3960969954947703,-0.18711022613162187,1.0,0.0
54.1,-0.6792096578656933,-0.5909763073700719,-0.3622990715914254,-0.16250600813298247,1.0,0.0
54.1,-0.6902744944001378,-0.5957843838905843,-0.32619627397846407,-0.1487979438194548,1.0,0.0
54.1,-0.7064714658808275,-0.5745049277023785,-0.27978872708977337,-0.13747219267722371,1.0,0.0
54.1,-0.7189517970575672,-0.5227065775587137,-0.21124198968091,-0.11599231982126863,1.0,0.0
54.1,-0.7279243314021709,-0.4567814046485954,-0.14560993561783966,-0.09646516267949144,1.0,0.0
54.1,-0.7403157107298046,-0.3871386467999358,-0.1242149195689333,-0.08510035722297685,1.0,0.0
54.1,-0.7643984570073251,-0.3104076936684597,-0.21227556533544653,-0.05018580025347914,1.0,0.0
54.1,-0.8072229711443064,-0.24002141883209271,-0.5006431729511414,0.053464349855074554,1.0,0.0
54.2,-0.8346820202161539,-0.16799940662276758,-0.5624509970924265,0.08435631245336635,1.0,0.0
54.2,-0.8587222243049715,-0.09290419086424931,-0.5373041014175525,0.11021026850907945,1.0,0.0
54.2,-0.8814822952610027,-0.006656220290109245,-0.5112579949232317,0.14457806507860765,1.0,0.0
54.2,-0.8997135568560294,0.08598599637832056,-0.4974494241786234,0.17871153576243454,1.0,0.0
54.2,-0.9094595855406851,0.17932216223527786,-0.48797153542652333,0.20237845021826883,1.0,0.0
54.2,-0.9128242859199115,0.27444276886273444,-0.4801163604520457,0.21542259118897583,1.0,0.0
54.2,-0.9148353712040468,0.3733305282279124,-0.4931394136992061,0.22378021444565646,1.0,0.0
54.2,-0.9157635644121093,0.47682809291688033,-0.5451282691223941,0.23510596558788732,1.0,0.0
54.2,-0.9139071779959843,0.580920471196015,-0.5868847255656703,0.24057356958758516,1.0,0.0
54.2,-0.9092662119556721,0.6850128494751495,-0.6017992222606326,0.23823031073057166,1.0,0.0
54.3,-0.8999069304410423,0.7904435583321585,-0.6154940996832418,0.23120053415953176,1.0,0.0
54.3,-0.8839342723189677,0.8974108689637643,-0.6374989253683246,0.21885937084592852,1.0,0.0
54.3,-0.860799056608011,1.00893841711998,-0.6728988915362013,0.19952748527556893,1.0,0.0
54.3,-0.8339317307063034,1.12914033013279,-0.7093841121413411,0.17093972722000692,1.0,0.0
54.3,-0.807795356955945,1.26034629456368,-0.7355335762011156,0.13473637787915202,1.0,0.0
54.3,-0.7853756235095364,1.4009701408388726,-0.7634401188736022,0.0936512392528525,1.0,0.0
54.3,-0.7677786272733524,1.5457576822452308,-0.7934138128551619,0.050769602169509584,1.0,0.0
54.3,-0.753801584548612,1.6896034354671585,-0.8304675000702968,0.009489191971792252,1.0,0.0
54.3,-0.740826216994239,1.831317773324323,-0.8733856955492721,-0.02956512231176256,1.0,0.0
54.4,-0.7298193925352985,1.9689675516486835,-0.9063567589289879,-0.06319088690990284,1.0,0.0
54.4,-0.7221385937385817,2.0967037701369353,-0.9352658699863748,-0.08826375667994511,1.0,0.0
54.4,-0.7155201894179263,2.2111558184448032,-0.9737872346309517,-0.10349493925053155,1.0,0.0
54.4,-0.7055459799029553,2.313810730547702,-1.0265543725220057,-0.11278986605001727,1.0,0.0
54.4,-0.694245227594795,2.4037762860603826,-1.0727448685232437,-0.1131804091928529,1.0,0.0
54.4,-0.6820356194370735,2.4736173151057637,-1.1140258801654332,-0.10193276667918906,1.0,0.0
54.4,-0.6661635155792055,2.5170734046473435,-1.1568572552894274,-0.08857619119421349,1.0,0.0
54.4,-0.6519938727637923,2.5318941766023246,-1.2146341343780203,-0.08845902825136272,1.0,0.0
54.4,-0.6387787219640031,2.5370987955162816,-1.262126935703974,-0.09138810182262923,1.0,0.0
54.4,-0.6231618712383523,2.5430469314179462,-1.2639150215863222,-0.08959160336558585,1.0,0.0
54.5,-0.5977139074506401,2.5431460670163077,-1.1481958913044112,-0.11345378939283773,1.0,0.0
54.5,-0.5557325021443156,2.5474584655450143,-0.8324592003565886,-0.205075210702057,1.0,0.0
54.5,-0.5298552489978743,2.546863651954848,-0.74523575087025,-0.22198572878683584,1.0,0.0
54.5,-0.5057492978901525,2.5403207024630166,-0.7494527395407592,-0.231983633243426,1.0,0.0
54.5,-0.48042896066854895,2.5224267269588414,-0.7575042938895987,-0.25053443252811436,1.0,0.0
54.5,-0.4564661060137366,2.5012117089095707,-0.7568117982010593,-0.27099889321269705,1.0,0.0
54.5,-0.43676907264431136,2.4853500131717974,-0.7478434622466458,-0.2865034559832683,1.0,0.0
54.5,-0.4211947641073635,2.474940775343884,-0.736990917874012,-0.29693095789697743,1.0,0.0
54.5,-0.40766634809985325,2.4668116562782756,-0.7102109726649704,-0.30634304763931414,1.0,0.0
54.5,-0.39641587292379626,2.4579390202249587,-0.650408285293486,-0.3209884154956471,1.0,0.0
54.6,-0.38851076076846447,2.451247367335586,-0.6081557125360323,-0.33110348289508784,1.0,0.0
54.6,-0.38169859611562607,2.447232375601962,-0.599266961907018,-0.33532134883771153,1.0,0.0
54.6,-0.37786206418896795,2.4449026890404766,-0.6213854809141,-0.3353213488377113,1.0,0.0
54.6,-0.3785582090950148,2.4442583076511295,-0.6665527370173469,-0.32922887580947696,1.0,0.0
54.6,-0.38100245120957926,2.444654850044574,-0.6876376803698923,-0.3255187159525394,1.0,0.0
54.6,-0.38539976653277513,2.4453983670322823,-0.6966297885643601,-0.32348789160979446,1.0,0.0
54.6,-0.39146396215878315,2.444506146647032,-0.7105830599006036,-0.3223943708098551,1.0,0.0
54.6,-0.3995740503142288,2.4416807820937416,-0.7219523921005054,-0.32282396826697424,1.0,0.0
54.6,-0.41283947824612127,2.438260603950284,-0.7296008519440759,-0.32255058806698916,1.0,0.0
54.6,-0.4388056832416684,2.433650798626494,-0.7587993641847331,-0.31563797443880004,1.0,0.0
54.7,-0.48194733005807106,2.420961442036276,-0.8381531686374306,-0.29415810158284494,1.0,0.0
54.7,-0.5211480232119087,2.3919147117164794,-0.8792894796879848,-0.28943252955453486,1.0,0.0
54.7,-0.5409340084304398,2.3468377551416957,-0.8046963247000827,-0.2931426894114726,1.0,0.0
54.7,-0.5875420701317857,2.2609367591618197,-0.7065376447887474,-0.2646330399844776,1.0,0.0
54.7,-0.6724678811977998,2.05270243480437,-0.6272076125761044,-0.14832929204805215,1.0,0.0
54.7,-0.7578693912829457,1.673112228679793,-0.6617393751941701,0.08798836368173728,1.0,0.0
54.7,-0.7838471986935935,1.3081940911126555,-0.6144636247556687,0.30110775672709483,1.0,0.0
54.7,-0.7684314564963564,1.1213730560011994,-0.46290009077443045,0.38780833443658597,1.0,0.0
54.7,-0.7615233785453516,1.0210478304597859,-0.33515013987371406,0.41538068032077563,1.0,0.0
54.7,-0.7567547859389308,0.9555687677422922,-0.36455536724527865,0.3972985328074897,1.0,0.0
54.8,-0.7702058525124358,0.9068138804683128,-0.5259688772142501,0.4213950447204429,1.0,0.0
54.8,-0.7821176653492372,0.8429209873245964,-0.46928758831946626,0.4131155300923296,1.0,0.0
54.8,-0.7648494042075754,0.7474534061028758,-0.4718508559427169,0.4207701756919062,1.0,0.0
54.8,-0.7553779660136382,0.6323569764056616,-0.43204785748651475,0.44314829777638265,1.0,0.0
54.8,-0.7611211614885246,0.5353032256101636,-0.3792838203224243,0.45392728851864383,1.0,0.0
54.8,-0.777314265497514,0.464421272781991,-0.3471499532228833,0.446467914490485,1.0,0.0
54.8,-0.7921885616567148,0.407616574921092,-0.3310571802817494,0.42756562637724455,1.0,0.0
54.8,-0.800708601812388,0.3498700888757626,-0.3212971253759607,0.40389871192141047,1.0,0.0
54.8,-0.7986085646791468,0.2749731443139664,-0.31777366596964574,0.3914013313506732,1.0,0.0
54.8,-0.7930316704873714,0.18624678378079915,-0.31803205988327987,0.38980010446504715,1.0,0.0
54.9,-0.792652658260746,0.09380283830909159,-0.3231585951297811,0.3901125389793155,1.0,0.0
54.9,-0.7979665643769035,-0.0003759801339349386,-0.3311998137220754,0.39190903743635935,1.0,0.0
54.9,-0.8036958369536691,-0.09847065471222385,-0.33388711042387037,0.39612690337898326,1.0,0.0
54.9,-0.8051538737846671,-0.19958896504052598,-0.3116652338513348,0.3992512485216676,1.0,0.0
54.9,-0.799043268498256,-0.300955114364731,-0.2612267419099516,0.3972985328074897,1.0,0.0
54.9,-0.7884077213225406,-0.3999915771274504,-0.22401801834663615,0.3965174465218187,1.0,0.0
54.9,-0.7731698828235153,-0.49426953116883793,-0.19930522444666746,0.3956973059218639,1.0,0.0
54.9,-0.7537165001712062,-0.5825002137101996,-0.18083522750009945,0.39335404706485083,1.0,0.0
54.9,-0.7319039597817387,-0.6646340569523549,-0.16470421225974774,0.3891361811222269,1.0,0.0
54.9,-0.7063012971260161,-0.7426042050633447,-0.1488905047453386,0.3811691010083817,1.0,0.0
55.0,-0.6707592322006247,-0.8166089292398909,-0.1083743390875062,0.36390709409505057,1.0,0.0
55.0,-0.6211008955692836,-0.8800557121909828,-0.016076033137393187,0.3292659173255375,1.0,0.0
55.0,-0.5775144895073511,-0.9245180280559274,0.03766990089850699,0.30778604446958263,1.0,0.0
55.0,-0.5535748396827403,-0.9485385835388169,-0.023104347588241675,0.2909536350133704,1.0,0.0
55.0,-0.5024855385223029,-0.9256382603174075,-0.1040333213384527,0.23783976758773623,1.0,0.0
55.0,-0.4136845208126282,-0.7730685744397044,-0.1630504912124892,0.09287015296718147,1.0,0.0
55.0,-0.3262603230282461,-0.4416483555587764,-0.107547478563877,-0.17367554201807883,1.0,0.0
55.0,-0.30120297388226014,-0.11772278791394573,-0.1352473061054563,-0.41475782409046186,1.0,0.0
55.0,-0.32200997162966016,0.03568955054982643,-0.27312629842063074,-0.5247347731129516,1.0,0.0
55.0,-0.33918154597881545,0.10979341032473398,-0.39561534923975616,-0.5697643974818901,1.0,0.0
55.1,-0.35886697693313996,0.15539578557083117,-0.366220457624737,-0.5632032726822529,1.0,0.0
55.1,-0.363237219954434,0.1897760110824538,-0.20617126751975365,-0.5939780723376937,1.0,0.0
55.1,-0.37066276561893363,0.24439972577940913,-0.26543649555087895,-0.5885104683379963,1.0,0.0
55.1,-0.4076357950734212,0.3351087982797977,-0.27109015438119377,-0.5959307880518717,1.0,0.0
55.1,-0.4363711098063546,0.44911473639504024,-0.3270065972916206,-0.6156532167650668,1.0,0.0
55.1,-0.45013157411588045,0.5481511991577597,-0.39977032337099305,-0.6215113639075999,1.0,0.0
55.1,-0.45368964808011986,0.6222054911334868,-0.4453406739795092,-0.6083891143083255,1.0,0.0
55.1,-0.4583692888374347,0.680943333162427,-0.4648132393109776,-0.5846440912239244,1.0,0.0
55.1,-0.4690435107301529,0.73809500561759,-0.473550054318775,-0.5578528316254059,1.0,0.0
55.1,-0.48965713489253987,0.8103152890236371,-0.4821380344323191,-0.5437542241690426,1.0,0.0
55.2,-0.5133647364151349,0.892696971261695,-0.5040084952823123,-0.5417233998262977,1.0,0.0
55.2,-0.5311821785382337,0.9692296531964492,-0.5267471596821162,-0.5467223520545929,1.0,0.0
55.2,-0.5403867611848531,1.0371871058729698,-0.5322251106511598,-0.5625002950251489,1.0,0.0
55.2,-0.5435194132620638,1.0995433972420894,-0.5289176685566429,-0.5904631840521739,1.0,0.0
55.2,-0.5439254977905912,1.154732184849703,-0.5269538748130235,-0.6266274790787455,1.0,0.0
55.2,-0.5453177876026848,1.2001362888990779,-0.5317083228238916,-0.6597064832769163,1.0,0.0
55.2,-0.5494482473785627,1.233743256743484,-0.542044079369257,-0.684115429704138,1.0,0.0
55.2,-0.5573456245904941,1.2532234018214363,-0.5516666687129922,-0.6994247209032914,1.0,0.0
55.2,-0.5690834012007838,1.2594689445181844,-0.5542712793624243,-0.7061420629600628,1.0,0.0
55.2,-0.5821399856608622,1.2580810461411291,-0.5531105739023797,-0.7074699096457037,1.0,0.0
55.3,-0.5945352324601962,1.262443012469017,-0.5523663994311134,-0.7133280567882369,1.0,0.0
55.3,-0.6055536593342377,1.2820718609445108,-0.5572655480336166,-0.7307072266444186,1.0,0.0
55.3,-0.6157869894531262,1.3094927674511858,-0.5663196707673568,-0.7521988157946587,1.0,0.0
55.3,-0.6254092590433735,1.3396795571521347,-0.5763453546163612,-0.7682501389651998,1.0,0.0
55.3,-0.6339254317273466,1.3690236942670146,-0.5893374005938854,-0.7783261520503568,1.0,0.0
55.3,-0.6409680976935204,1.3939562972548263,-0.6066394570508271,-0.783403212907219,1.0,0.0
55.3,-0.6458101722622461,1.4109580523737517,-0.6277355630204415,-0.7850825484214118,1.0,0.0
55.3,-0.6474345103763555,1.4177884951008302,-0.6505982564987899,-0.787425807278425,1.0,0.0
55.3,-0.6453282852883938,1.41300024569999,-0.6722237599186579,-0.7955412937865477,1.0,0.0
55.3,-0.6388672870659391,1.3970344575839377,-0.6876074999607797,-0.8090501810972293,1.0,0.0
55.4,-0.6282189772336125,1.3722456012137494,-0.6934885454350926,-0.8258161982191592,1.0,0.0
55.4,-0.6139325367728514,1.3414838250423062,-0.6939639902361795,-0.8480302921836451,1.0,0.0
55.4,-0.5974068301976395,1.3074208334454391,-0.694232719906359,-0.8765516579049251,1.0,0.0
55.4,-0.5799529304143651,1.2720641222899598,-0.6948538988747354,-0.9088573866802815,1.0,0.0
55.4,-0.5633042382390849,1.2363753068799708,-0.6898720642198694,-0.9411162502784975,1.0,0.0
55.4,-0.5485266288723907,1.2007360592691623,-0.6761048365014426,-0.9727502448481768,1.0,0.0
55.4,-0.5353810925632062,1.1646011336665485,-0.6566012639003381,-1.0042280221607216,1.0,0.0
55.4,-0.523933376330436,1.127772258875407,-0.6415937453964675,-1.0352371477018643,1.0,0.0
55.4,-0.5139939740607672,1.0902990026949186,-0.6349375181812522,-1.0656604585287532,1.0,0.0
55.4,-0.5050601144331662,1.0523796363218054,-0.6319267122995873,-1.0952636287556878,1.0,0.0
55.5,-0.4968997491456171,1.0136523148220493,-0.6226638072836308,-1.1242419299540851,1.0,0.0
55.5,-0.48873938385806803,0.9763773298382831,-0.5953060932837031,-1.1527125250667964,1.0,0.0
55.5,-0.48054034385351635,0.9467258723684838,-0.5599257650532627,-1.1765747110940485,1.0,0.0
55.5,-0.47400431668007664,0.9256694712765904,-0.5356005620237453,-1.1922745454360375,1.0,0.0
55.5,-0.4704849174328399,0.9125439180535833,-0.5183708558626212,-1.2002416255498827,1.0,0.0
55.5,-0.4696263387153821,0.9076614898343001,-0.5012858502931321,-1.2026629930354629,1.0,0.0
55.5,-0.4701677847534185,0.9115129078306281,-0.4805109796369477,-1.2084820858637124,1.0,0.0
55.5,-0.4704833704441598,0.9251886636245391,-0.4576658569447265,-1.2217097821115526,1.0,0.0
55.5,-0.46961705678330146,0.9501807479713675,-0.442348265744495,-1.241908673459007,1.0,0.0
55.5,-0.4671766821404373,0.9861283072930788,-0.439547275720701,-1.2677899675347186,1.0,0.0
55.6,-0.4641020421387304,1.0277801289444868,-0.44630686050137,-1.2953427862617666,1.0,0.0
55.6,-0.46116276364653264,1.0616349357847958,-0.45493721721675007,-1.3149871063463945,1.0,0.0
55.6,-0.45792568983341486,1.0779377849352754,-0.45960174414567345,-1.3203766017175251,1.0,0.0
55.6,-0.4535206395668185,1.083588514041857,-0.4623985998668494,-1.3191151473661662,1.0,0.0
55.6,-0.44934763760223767,1.08184868429062,-0.4648895171942824,-1.3216224343431704,1.0,0.0
55.6,-0.44787413088443856,1.0743292491549323,-0.46499287475973605,-1.3271095655000098,1.0,0.0
55.6,-0.44908851699832025,1.0634600221506234,-0.46245027864957616,-1.332069463414021,1.0,0.0
55.6,-0.4523720004718412,1.0513853062702436,-0.4585425358149044,-1.3352328628709893,1.0,0.0
55.6,-0.45676158085163654,1.0404605633308526,-0.4547079701365738,-1.3352719171852727,1.0,0.0
55.6,-0.46176454224309316,1.0326338078402453,-0.4519348866554523,-1.3308275362198043,1.0,0.0
55.7,-0.466755901219449,1.0284255016898176,-0.45185633490570754,-1.325168566080117,1.0,0.0
55.7,-0.47094166584064057,1.0274936270652233,-0.45615600962857955,-1.3227745366145351,1.0,0.0
55.7,-0.47360635384211985,1.0278505152193231,-0.46392849855069435,-1.3218059896203032,1.0,0.0
55.7,-0.47465057120119014,1.0269582948340734,-0.4731996721718871,-1.3198181250232701,1.0,0.0
55.7,-0.4747047158049938,1.0232159259959428,-0.48228376859960875,-1.3178654093090925,1.0,0.0
55.7,-0.4732459054796556,1.0168563773610793,-0.4912758767940767,-1.3190956202090245,1.0,0.0
55.7,-0.4700243015533389,1.0084447218401418,-0.5004436928498158,-1.323083065697375,1.0,0.0
55.7,-0.4646330460031761,0.9992251111925613,-0.5096321804186457,-1.3287342249742056,1.0,0.0
55.7,-0.45663124705533775,0.9910067700884276,-0.5190583903880188,-1.334475209173888,1.0,0.0
55.7,-0.4465023386723562,0.9856683181166834,-0.5272959883546751,-1.3392007812021982,1.0,0.0
55.8,-0.4352905382133019,0.9837748281879868,-0.5334250919860768,-1.3429499953734194,1.0,0.0
55.8,-0.4239975208485421,0.984339901098645,-0.5357733758731837,-1.3465429922875065,1.0,0.0
55.8,-0.4131376603142114,0.9863820944248832,-0.5330540383260982,-1.3502140978301607,1.0,0.0
55.8,-0.4025523902705992,0.9890488420207963,-0.5269466397834417,-1.3538461490585312,1.0,0.0
55.8,-0.39295332551055334,0.9918395091146607,-0.5203575949857713,-1.356853331258365,1.0,0.0
55.8,-0.3856670088272631,0.9950118482622153,-0.5152103882261794,-1.358743560069689,1.0,0.0
55.8,-0.3807089101075295,0.9998397519023999,-0.5111897789300323,-1.3598370808696285,1.0,0.0
55.8,-0.3775994628605203,1.0064372259733299,-0.506404323649528,-1.3605283422324475,1.0,0.0
55.8,-0.3761275031314013,1.0137484763524593,-0.4975703525302042,-1.3601885696981806,1.0,0.0
55.8,-0.3757175511311737,1.02003863006847,-0.483224322445237,-1.358149934492579,1.0,0.0
55.9,-0.37579103309347867,1.0237006990719284,-0.46530212059557335,-1.3554669031012987,1.0,0.0
55.9,-0.37570981618777316,1.024672227935867,-0.4486512168009897,-1.3534946602299793,1.0,0.0
55.9,-0.3750446110553284,1.024315339781767,-0.43653771012982145,-1.352205867858622,1.0,0.0
55.9,-0.3737799478093433,1.0240179329866839,-0.4279145884440231,-1.3507608582301305,1.0,0.0
55.9,-0.3719931758838231,1.0239534948477491,-0.42047697803397815,-1.3488471968302362,1.0,0.0
55.9,-0.36847764410828654,1.0244442160596365,-0.41413082351512376,-1.3454807149389938,1.0,0.0
55.9,-0.36178305059513616,1.0259262932551347,-0.41086472444678834,-1.3415557563534966,1.0,0.0
55.9,-0.3523270822879999,1.0284383893176043,-0.409159324616803,-1.3388610086679313,1.0,0.0
55.9,-0.3407246671872193,1.0323294615532768,-0.40691646544645876,-1.3365958584394853,1.0,0.0
55.9,-0.327729962274345,1.0380743694783015,-0.4043738693362989,-1.3342525995824719,1.0,0.0
56.0,-0.3138070641534082,1.0464067165205502,-0.40189328776541117,-1.3317531234683244,1.0,0.0
56.0,-0.3000388649004818,1.0560674805808377,-0.4000865975212813,-1.3290583757827592,1.0,0.0
56.0,-0.28909778746044573,1.0654258810661235,-0.4038178056341582,-1.3261293022114924,1.0,0.0
56.0,-0.2833313871553578,1.074566183235015,-0.4166961582896835,-1.3212475129260484,1.0,0.0
56.0,-0.28176506111675237,1.0842418176350566,-0.4302566708772029,-1.315100363857817,1.0,0.0
56.0,-0.28152141039963596,1.0942941673088702,-0.4375640507547762,-1.3099373835095307,1.0,0.0
56.0,-0.28285464391886667,1.103627783894566,-0.4472279831246929,-1.303786329009871,1.0,0.0
56.0,-0.2862618864867959,1.1124855496081285,-0.45813220628005336,-1.2970260272073877,1.0,0.0
56.0,-0.29240343154680914,1.1212590500630841,-0.4681372186159671,-1.2899689126163492,1.0,0.0
56.0,-0.3043113769119103,1.1291799843721344,-0.4823075408396631,-1.2804006056168784,1.0,0.0
56.1,-0.32550125435763605,1.1351628177332256,-0.513139102614488,-1.2624356210464434,1.0,0.0
56.1,-0.3478900480304424,1.1402782146086574,-0.533727929652856,-1.2456422659045148,1.0,0.0
56.1,-0.366105839738668,1.1456761479394182,-0.5213146860418721,-1.233262048276628,1.0,0.0
56.1,-0.38408184820147745,1.1499290651091085,-0.49805923381479994,-1.2185776261060113,1.0,0.0
56.1,-0.40557338843982343,1.1527742567820716,-0.4854909538556356,-1.2021748141069186,1.0,0.0
56.1,-0.4311064366049414,1.1541373712595364,-0.5040022938283851,-1.1826086026508575,1.0,0.0
56.1,-0.45370794122126207,1.1551535111427376,-0.5508749497616172,-1.16068351061207,1.0,0.0
56.1,-0.4645523318687917,1.1559168552501178,-0.574461146198141,-1.152794539126792,1.0,0.0
56.1,-0.4653103563220427,1.1577806044993062,-0.571773849496346,-1.1514784087354364,1.0,0.0
56.1,-0.463353415641711,1.1631636674903127,-0.5815618109448071,-1.148354063592752,1.0,0.0
56.2,-0.46110254711215964,1.1744601689235579,-0.585861485667679,-1.1412071240788613,1.0,0.0
56.2,-0.4595168837150529,1.191159560467482,-0.5779029531277478,-1.129061232336676,1.0,0.0
56.2,-0.45888261835621025,1.212181264099949,-0.5941921054432436,-1.115118842137447,1.0,0.0
56.2,-0.4582212806954657,1.2346949584877505,-0.6133649338348964,-1.099145627595473,1.0,0.0
56.2,-0.45812072643125895,1.255220984128412,-0.6286308462524011,-1.0846955313105577,1.0,0.0
56.2,-0.46356612658522534,1.2725251028223388,-0.6488165787854997,-1.0729401827112077,1.0,0.0
56.2,-0.47849456734822976,1.2856209153658376,-0.6636483894280991,-1.0620440290260962,1.0,0.0
56.2,-0.4980252994345438,1.292104383498652,-0.6617982890064786,-1.0517336900552376,1.0,0.0
56.2,-0.5141913311416315,1.2924910123322604,-0.6557725429405307,-1.0468128464555098,1.0,0.0
56.2,-0.5253683243553836,1.287673022251912,-0.6305946399960205,-1.0415014597129464,1.0,0.0
56.3,-0.5346695937945093,1.279519119286713,-0.6012927701899097,-1.035838584141831,1.0,0.0
56.3,-0.5442841284413562,1.2707158781522492,-0.5889518768747433,-1.0371664308274717,1.0,0.0
56.3,-0.5518334332002642,1.2620415132956546,-0.5702855005538134,-1.0377522455417252,1.0,0.0
56.3,-0.5554843264853098,1.2532283586013544,-0.5320742086055975,-1.033104782141982,1.0,0.0
56.3,-0.5552832179568963,1.2455949175275514,-0.48008535318240947,-1.0288478618850747,1.0,0.0
56.3,-0.5562102509234487,1.239339461270967,-0.4514346360386566,-1.0357331374932655,1.0,0.0
56.3,-0.5632181096443202,1.228325496293051,-0.4300292842332048,-1.0373734186931747,1.0,0.0
56.3,-0.5762409310764554,1.2090436224118208,-0.4034973971812518,-1.0307341852649703,1.0,0.0
56.3,-0.5934241078407114,1.1796994852969411,-0.3766244301633018,-1.0160497630943537,1.0,0.0
56.3,-0.608101162943199,1.1421766613172721,-0.3603869566305328,-0.9984362673524707,1.0,0.0
56.4,-0.6115818874734331,1.1024232863744787,-0.35335864217968427,-0.9859388867817332,1.0,0.0
56.4,-0.5987032067115667,1.0644047844030045,-0.33113676560714866,-0.985860778153166,1.0,0.0
56.4,-0.578805064813728,1.0305004097635149,-0.32410845115630016,-0.9880478197530452,1.0,0.0
56.4,-0.5603069476713833,1.000412755660927,-0.3535653573105916,-0.9879306568101947,1.0,0.0
56.4,-0.5432165902279333,0.9731008983124493,-0.39087743843936074,-0.9916408166671322,1.0,0.0
56.4,-0.5251787022179198,0.9466812613492214,-0.4156109038524201,-0.9961711171240245,1.0,0.0
56.4,-0.5055551508107995,0.920410327783535,-0.41209674662699586,-1.0010919607237523,1.0,0.0
56.4,-0.4893891191037118,0.8928159339797282,-0.37897064689909976,-1.0057394241234954,1.0,0.0
56.4,-0.48490285193140986,0.8628422858152556,-0.3659165863823033,-0.9942574557241303,1.0,0.0
56.4,-0.49123777057643614,0.8298598722405242,-0.3707433846889889,-0.9751598960394723,1.0,0.0
56.5,-0.5017070164690406,0.7927335906542994,-0.3607797153792566,-0.9581322150118423,1.0,0.0
56.5,-0.5148177455329227,0.7507496647483818,-0.3531725985618677,-0.9461815948410747,1.0,0.0
56.5,-0.5297345838808264,0.7052464251006458,-0.3554464650018481,-0.9397766872985717,1.0,0.0
56.5,-0.5468056039657749,0.6564221429078138,-0.3319222831045965,-0.9341138117274561,1.0,0.0
