Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
5.24,1.4763870967741937,8.496129032258066,-0.3956645161290332,8.709032258064516,0.0,0.0
5.25,1.525741935483871,8.505806451612905,-0.4987290322580654,8.715483870967741,0.0,0.0
5.26,1.5654193548387099,8.531612903225808,-0.5922774193548397,8.741290322580646,0.0,0.0
5.27,1.596709677419355,8.58,-0.6657612903225816,8.792903225806452,0.0,0.0
5.28,1.6209032258064517,8.66709677419355,-0.7182774193548397,8.88,0.0,0.0
5.29,1.6431612903225807,8.776774193548388,-0.7575032258064526,8.996129032258064,0.0,0.0
5.3,1.665741935483871,8.87483870967742,-0.7931354838709688,9.096129032258066,0.0,0.0
5.31,1.698,8.950322580645162,-0.8357096774193558,9.175806451612905,0.0,0.0
5.32,1.7476774193548386,9.02225806451613,-0.8853225806451622,9.258387096774193,0.0,0.0
5.33,1.8105806451612902,9.117419354838711,-0.9371612903225816,9.367419354838711,0.0,0.0
5.34,1.8789677419354838,9.245161290322583,-0.9827096774193558,9.511612903225807,0.0,0.0
5.35,1.9486451612903226,9.381290322580647,-1.0143225806451623,9.660322580645163,0.0,0.0
5.36,1.999516129032258,9.510645161290322,-1.0388387096774203,9.798709677419355,0.0,0.0
5.37,2.0179032258064518,9.636451612903226,-1.0543225806451624,9.926451612903227,0.0,0.0
5.38,2.0059677419354838,9.758709677419356,-1.0530967741935493,10.046129032258065,0.0,0.0
5.39,1.9443870967741936,9.879032258064518,-1.0292258064516138,10.153870967741936,0.0,0.0
5.4,1.8469354838709677,9.980967741935485,-0.9791612903225816,10.240000000000002,0.0,0.0
5.41,1.727258064516129,10.061612903225807,-0.9062258064516138,10.307741935483872,0.0,0.0
5.42,1.6198387096774192,10.126129032258065,-0.8194193548387105,10.373870967741935,0.0,0.0
5.43,1.5291935483870966,10.188709677419356,-0.7212258064516138,10.44741935483871,0.0,0.0
5.44,1.4433225806451613,10.263870967741935,-0.6159032258064526,10.538387096774196,0.0,0.0
5.45,1.3528064516129032,10.355806451612905,-0.5121612903225816,10.643548387096773,0.0,0.0
5.46,1.2651612903225806,10.461612903225808,-0.4183225806451622,10.756451612903227,0.0,0.0
5.47,1.1790322580645163,10.58258064516129,-0.3340322580645171,10.884516129032258,0.0,0.0
5.48,1.0893548387096774,10.71903225806452,-0.24967741935483964,11.02290322580645,0.0,0.0
5.49,0.9990322580645162,10.853225806451615,-0.16525806451612995,11.157741935483871,0.0,0.0
5.5,0.8938709677419355,10.978709677419356,-0.082516129032259,11.281290322580647,0.0,0.0
5.51,0.7874193548387097,11.095483870967744,-0.004419354838710609,11.39,0.0,0.0
5.52,0.6908387096774193,11.187741935483873,0.058258064516128104,11.469354838709679,0.0,0.0
5.53,0.5935161290322581,11.252580645161292,0.10529032258064422,11.519032258064515,0.0,0.0
5.54,0.5027612903225807,11.284838709677421,0.14509677419354744,11.537419354838711,0.0,0.0
5.55,0.4196903225806452,11.273870967741935,0.18338709677419263,11.513870967741935,0.0,0.0
5.56,0.34920645161290326,11.207096774193548,0.22319354838709582,11.438064516129034,0.0,0.0
5.57,0.29033548387096775,11.099032258064518,0.2578387096774184,11.320967741935485,0.0,0.0
5.58,0.24669032258064516,10.950967741935484,0.28561290322580557,11.167741935483873,0.0,0.0
5.59,0.2228193548387097,10.763548387096774,0.3072806451612894,10.97709677419355,0.0,0.0
5.6,0.21056129032258067,10.552903225806451,0.31899032258064425,10.765161290322581,0.0,0.0
5.61,0.1892709677419355,10.352580645161291,0.32892580645161196,10.566129032258065,0.0,0.0
5.62,0.1484967741935484,10.175806451612905,0.35605483870967647,10.385483870967741,0.0,0.0
5.63,0.08378709677419356,10.006774193548388,0.40592580645161197,10.20483870967742,0.0,0.0
5.64,0.0018193548387096972,9.825806451612904,0.4730548387096765,10.008064516129032,0.0,0.0
5.65,-0.0890516129032258,9.62967741935484,0.5472806451612894,9.793225806451613,0.0,0.0
5.66,-0.17866451612903228,9.44,0.6150225806451604,9.587741935483871,0.0,0.0
5.67,-0.25398709677419357,9.269354838709678,0.6673774193548377,9.404516129032258,0.0,0.0
5.68,-0.3017935483870968,9.10935483870968,0.6902483870967733,9.23967741935484,0.0,0.0
5.69,-0.32979354838709674,8.95516129032258,0.6775709677419346,9.086451612903225,0.0,0.0
5.7,-0.34131612903225805,8.805483870967743,0.6295387096774184,8.944193548387096,0.0,0.0
5.71,-0.3330903225806452,8.683548387096774,0.5485064516129023,8.830967741935485,0.0,0.0
5.72,-0.3091548387096774,8.597741935483873,0.45431290322580553,8.74741935483871,0.0,0.0
5.73,-0.2694129032258064,8.550322580645162,0.36108709677419254,8.692580645161291,0.0,0.0
5.74,-0.21486451612903226,8.533870967741937,0.2652161290322571,8.662580645161292,0.0,0.0
5.75,-0.14634838709677417,8.532580645161293,0.1702161290322571,8.643548387096775,0.0,0.0
5.76,-0.06199354838709677,8.539032258064518,0.08263548387096678,8.637096774193548,0.0,0.0
5.77,0.04252258064516129,8.558387096774196,0.006893548387095825,8.65,0.0,0.0
5.78,0.17736129032258066,8.593870967741937,-0.06381612903225901,8.68225806451613,0.0,0.0
5.79,0.34090967741935485,8.639032258064516,-0.1400419354838719,8.733870967741936,0.0,0.0
5.8,0.5563935483870968,8.680967741935484,-0.22239677419354933,8.801612903225807,0.0,0.0
5.81,0.8112322580645162,8.713225806451614,-0.3052354838709687,8.879032258064518,0.0,0.0
5.82,1.039941935483871,8.739032258064517,-0.3968483870967751,8.946774193548388,0.0,0.0
5.83,1.2113612903225806,8.771290322580645,-0.5003967741935493,9.014516129032257,0.0,0.0
5.84,1.3483612903225808,8.826129032258065,-0.5929774193548396,9.095161290322583,0.0,0.0
5.85,1.449116129032258,8.907419354838712,-0.6656870967741946,9.191935483870967,0.0,0.0
5.86,1.529283870967742,9.011612903225807,-0.7286548387096784,9.308709677419357,0.0,0.0
5.87,1.581058064516129,9.136451612903228,-0.7915258064516139,9.439354838709678,0.0,0.0
5.88,1.6047677419354838,9.28,-0.8490741935483881,9.588709677419354,0.0,0.0
5.89,1.6174451612903225,9.444193548387098,-0.8946548387096783,9.758064516129032,0.0,0.0
5.9,1.6164774193548388,9.618709677419357,-0.9111935483870978,9.932580645161291,0.0,0.0
5.91,1.5984129032258063,9.7841935483871,-0.8832903225806461,10.09290322580645,0.0,0.0
5.92,1.5727677419354837,9.920000000000002,-0.8167741935483881,10.22741935483871,0.0,0.0
5.94,1.5433516129032256,10.029032258064516,-0.7319677419354849,10.343548387096773,0.0,0.0
5.95,1.5235612903225808,10.129354838709679,-0.6411935483870977,10.453548387096774,0.0,0.0
5.96,1.5269806451612904,10.234193548387099,-0.5486451612903235,10.572903225806451,0.0,0.0
5.97,1.544174193548387,10.34451612903226,-0.46061290322580745,10.69741935483871,0.0,0.0
5.98,1.5593032258064516,10.455483870967743,-0.37545161290322676,10.822258064516129,0.0,0.0
5.99,1.5744645161290323,10.568064516129033,-0.2852258064516139,10.947419354838711,0.0,0.0
6.0,1.5917548387096774,10.686129032258066,-0.18519354838709773,11.073548387096775,0.0,0.0
6.01,1.6145290322580645,10.817741935483873,-0.08003225806451708,11.20741935483871,0.0,0.0
6.02,1.655051612903226,10.951290322580647,0.023516129032257107,11.336774193548386,0.0,0.0
6.03,1.7120193548387097,11.073225806451614,0.11464516129032161,11.456451612903226,0.0,0.0
6.04,1.7845354838709677,11.175483870967742,0.18067741935483775,11.556129032258065,0.0,0.0
6.05,1.868664516129032,11.243225806451616,0.21770967741935388,11.631290322580645,0.0,0.0
6.06,1.9502451612903227,11.280967741935486,0.23287096774193453,11.67483870967742,0.0,0.0
6.07,2.019148387096774,11.281290322580647,0.2338387096774184,11.684193548387098,0.0,0.0
6.08,2.0606,11.243870967741936,0.22896774193548292,11.650322580645161,0.0,0.0
6.09,2.0680193548387096,11.165161290322581,0.22312903225806358,11.572903225806451,0.0,0.0
