Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
14.5,0.8137290322580636,-10.149354838709678,2.182225806451614,11.225483870967743,0.0,0.0
14.5,0.7682774193548378,-9.99258064516129,2.123709677419356,11.074516129032258,0.0,0.0
14.5,0.6708580645161281,-9.730322580645161,2.211774193548388,10.790645161290323,0.0,0.0
14.6,0.5998903225806442,-9.426774193548388,2.2298387096774204,10.49709677419355,0.0,0.0
14.6,0.5931161290322571,-9.206129032258065,2.0927419354838723,10.284193548387098,0.0,0.0
14.6,0.6575032258064507,-9.13258064516129,1.827674193548388,10.139032258064518,0.0,0.0
14.6,0.7897612903225797,-9.166451612903227,1.5633838709677428,10.055161290322582,0.0,0.0
14.6,0.9513741935483861,-9.247741935483871,1.4017709677419365,10.061612903225807,0.0,0.0
14.6,1.114599999999999,-9.34032258064516,1.3217709677419365,10.121935483870969,0.0,0.0
14.6,1.2707290322580633,-9.42193548387097,1.28273870967742,10.202903225806452,0.0,0.0
14.6,1.4252774193548376,-9.479354838709678,1.2608032258064525,10.281290322580647,0.0,0.0
14.6,1.5962451612903217,-9.512580645161291,1.2401580645161299,10.34483870967742,0.0,0.0
14.6,1.7735999999999992,-9.53161290322581,1.2043516129032268,10.39,0.0,0.0
14.7,1.9525354838709668,-9.541290322580647,1.1469322580645172,10.42225806451613,0.0,0.0
14.7,2.1302451612903215,-9.573548387096775,1.0766096774193559,10.47709677419355,0.0,0.0
14.7,2.2366967741935473,-9.615483870967743,1.0237064516129042,10.548064516129033,0.0,0.0
14.7,2.3376645161290317,-9.518709677419356,0.8829322580645171,10.506129032258066,0.0,0.0
14.7,2.528309677419354,-9.438064516129034,0.44067419354838805,10.654516129032258,0.0,0.0
14.7,2.7579870967741926,-9.415483870967742,-0.12835806451612808,10.906129032258063,0.0,0.0
14.7,3.0312129032258053,-9.485161290322582,-0.5564225806451604,11.151290322580644,0.0,0.0
14.7,3.3315354838709665,-9.618387096774196,-0.869325806451612,11.360000000000001,0.0,0.0
14.7,3.5958387096774183,-9.790322580645162,-1.087390322580644,11.562580645161292,0.0,0.0
14.7,3.8415806451612893,-9.96967741935484,-1.2383580645161278,11.784516129032259,0.0,0.0
14.8,4.116096774193547,-10.146451612903226,-1.304983870967741,12.014193548387096,0.0,0.0
14.8,4.383838709677418,-10.321290322580646,-1.2701451612903216,12.242903225806451,0.0,0.0
14.8,4.617064516129032,-10.510645161290324,-1.1754677419354829,12.483225806451614,0.0,0.0
14.8,4.810967741935483,-10.71903225806452,-1.0531774193548378,12.73193548387097,0.0,0.0
14.8,4.963451612903224,-10.943225806451615,-0.9146290322580635,12.986774193548388,0.0,0.0
14.8,5.0979677419354825,-11.192580645161291,-0.7692741935483861,13.256129032258064,0.0,0.0
14.8,5.228290322580644,-11.472903225806453,-0.6110483870967731,13.555806451612904,0.0,0.0
14.8,5.35032258064516,-11.773225806451613,-0.4405645161290312,13.879032258064516,0.0,0.0
14.8,5.438096774193547,-12.074193548387099,-0.2541774193548377,14.207096774193548,0.0,0.0
14.8,5.4806451612903215,-12.340645161290324,-0.007403225806450576,14.493548387096775,0.0,0.0
14.9,5.461419354838709,-12.548064516129033,0.3484032258064526,14.683870967741935,0.0,0.0
14.9,5.378645161290321,-12.700000000000001,0.7029193548387107,14.80967741935484,0.0,0.0
14.9,5.25348387096774,-12.788387096774196,0.9377580645161301,14.906451612903227,0.0,0.0
14.9,5.120258064516127,-12.823225806451614,1.0634709677419365,14.958064516129033,0.0,0.0
14.9,4.974451612903225,-12.818387096774195,1.1038903225806462,14.961290322580645,0.0,0.0
14.9,4.789935483870967,-12.781290322580647,1.0964709677419366,14.93193548387097,0.0,0.0
14.9,4.5692903225806445,-12.724193548387099,1.0903419354838721,14.893870967741934,0.0,0.0
14.9,4.321870967741935,-12.653225806451614,1.118083870967743,14.850645161290323,0.0,0.0
14.9,4.059935483870967,-12.558064516129033,1.189051612903227,14.788064516129033,0.0,0.0
14.9,3.7986451612903216,-12.423870967741937,1.2929225806451623,14.692580645161291,0.0,0.0
15.0,3.5625161290322573,-12.238387096774195,1.421632258064517,14.56483870967742,0.0,0.0
15.0,3.3360645161290314,-11.996774193548388,1.5438903225806462,14.391612903225806,0.0,0.0
15.0,3.1031612903225794,-11.702903225806452,1.6371161290322591,14.153548387096775,0.0,0.0
15.0,2.8269032258064506,-11.38258064516129,1.7087290322580655,13.84709677419355,0.0,0.0
