"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.397916681E-4,-4.908442841E0,-7.699987793E-1,2.089953918E0,5.390140687E0
1.084879167E-2,-4.481979675E0,-1.071172485E0,1.982028351E0,5.016372064E0
2.085779167E-2,-3.973936157E0,-1.435215454E0,1.758543091E0,4.576514589E0
3.086579167E-2,-3.440744934E0,-1.731000366E0,1.523681488E0,4.142063887E0
4.087479167E-2,-2.888992310E0,-1.995949402E0,1.296903076E0,3.743267045E0
5.088379167E-2,-2.415526886E0,-2.195933533E0,1.106798401E0,3.447012753E0
6.089179167E-2,-2.077230377E0,-2.323917389E0,9.581575012E-1,3.260911509E0
7.090079167E-2,-1.829944611E0,-2.414329376E0,8.641529846E-1,3.150308556E0
8.090979167E-2,-1.660496979E0,-2.482886810E0,8.184979248E-1,3.097081849E0
9.091779167E-2,-1.622326355E0,-2.515518951E0,8.196954346E-1,3.103494644E0
1.009267917E-1,-1.736089783E0,-2.410886536E0,9.328601074E-1,3.113937957E0
1.109357917E-1,-1.993554382E0,-2.265239410E0,1.069376221E0,3.201426895E0
1.209437917E-1,-2.347568207E0,-2.150128784E0,1.257834320E0,3.422904826E0
1.309527917E-1,-2.765349426E0,-1.900298309E0,1.432521057E0,3.648343144E0
1.409617917E-1,-2.984493713E0,-1.636546783E0,1.613195343E0,3.766681207E0
1.509707917E-1,-3.209026794E0,-1.360520782E0,1.591340790E0,3.831610011E0
1.609787917E-1,-3.516786804E0,-1.177451477E0,1.540746002E0,4.015978044E0
1.709877917E-1,-3.937711487E0,-9.581575012E-1,1.607956238E0,4.359949634E0
1.809967917E-1,-4.537065125E0,-4.430786133E-1,1.653012543E0,4.849095696E0
1.910047917E-1,-5.266797638E0,2.421963501E-1,1.729054413E0,5.548643581E0
2.010137917E-1,-5.854176178E0,8.794212341E-1,1.908531189E0,6.219907695E0
2.110227917E-1,-6.394253082E0,1.539997559E0,1.779499512E0,6.813566135E0
2.210307917E-1,-7.026538239E0,2.296524353E0,1.491049347E0,7.541186371E0
2.310397917E-1,-7.609875183E0,3.002456360E0,1.252744904E0,8.276129185E0
2.410487917E-1,-8.352031860E0,3.845353546E0,1.007105713E0,9.249726591E0
2.510567917E-1,-9.226663055E0,4.911436615E0,8.412506104E-1,1.048623971E1
2.610657917E-1,-1.020981857E1,6.276597748E0,7.526348877E-1,1.200843595E1
2.710747917E-1,-1.121003860E1,7.917784882E0,7.057823181E-1,1.374243107E1
2.810827917E-1,-1.219409225E1,9.754166107E0,7.384144592E-1,1.563281479E1
2.910917917E-1,-1.335298233E1,1.196731384E1,9.141490173E-1,1.795423087E1
3.011007917E-1,-1.400951706E1,1.422821228E1,1.327140198E0,2.001174390E1
3.111087917E-1,-1.412477737E1,1.650961807E1,1.939367065E0,2.181371058E1
3.211177917E-1,-1.393347519E1,1.908621002E1,2.668500824E0,2.378121192E1
3.311267917E-1,-1.354533234E1,2.143767014E1,3.060385895E0,2.554242923E1
3.411347917E-1,-1.281979111E1,2.286570053E1,3.230132904E0,2.641251717E1
3.511437917E-1,-1.201551361E1,2.319157288E1,3.545527039E0,2.635891465E1
3.611527917E-1,-1.142514130E1,2.274505142E1,3.844006348E0,2.574194248E1
3.711617917E-1,-1.108175537E1,2.220198074E1,3.943399658E0,2.512535874E1
3.811697917E-1,-1.073926758E1,2.178330139E1,3.836222534E0,2.458781590E1
3.911787917E-1,-1.041564056E1,2.155397827E1,3.443289642E0,2.418503238E1
4.011877917E-1,-9.931397552E0,2.113904114E1,3.140768738E0,2.356599554E1
4.111957917E-1,-9.514664154E0,2.035631882E1,3.003653870E0,2.267003499E1
4.212047917E-1,-9.300309906E0,1.917258041E1,2.875520325E0,2.150237711E1
4.312137917E-1,-9.051527252E0,1.758498184E1,2.692600708E0,1.996025627E1
4.412217917E-1,-8.621022491E0,1.600531677E1,2.454895020E0,1.834444612E1
4.512307917E-1,-8.172704773E0,1.467473373E1,2.315085754E0,1.695584075E1
4.612397917E-1,-7.920628967E0,1.347827179E1,2.292482758E0,1.580049527E1
4.712477917E-1,-7.743247833E0,1.247969833E1,2.287093964E0,1.486376656E1
4.812567917E-1,-7.566764832E0,1.156165741E1,2.331701202E0,1.401301832E1
4.912657917E-1,-7.374414825E0,1.063523392E1,2.503693542E0,1.318175542E1
5.012737917E-1,-7.097640381E0,9.639953613E0,2.636168060E0,1.225783777E1
5.112827917E-1,-6.900650024E0,8.684340820E0,2.596799927E0,1.139210762E1
5.212917917E-1,-6.744524689E0,7.963889008E0,2.641257477E0,1.076514665E1
5.312997917E-1,-6.420897675E0,7.283853149E0,2.788102112E0,1.010227484E1
5.413087917E-1,-6.044430542E0,6.518943787E0,2.769690399E0,9.311442078E0
5.513177917E-1,-5.755980377E0,5.722749481E0,2.639760590E0,8.535192306E0
5.613257917E-1,-5.419629822E0,5.032834167E0,2.470911713E0,7.797897913E0
5.713347917E-1,-4.992717590E0,4.470303955E0,2.198777618E0,7.053046817E0
5.813437917E-1,-4.536166992E0,3.976630554E0,1.911524963E0,6.328058883E0
5.913517917E-1,-4.130959625E0,3.584446106E0,1.641785889E0,5.710388972E0
6.013607917E-1,-3.774700470E0,3.282374268E0,1.330133972E0,5.176060360E0
6.113697917E-1,-3.445385284E0,3.142864380E0,1.179547119E0,4.810364609E0
6.213787917E-1,-3.100352783E0,3.028352509E0,1.239572296E0,4.507731777E0
6.313867917E-1,-2.864443359E0,2.819237366E0,1.319805450E0,4.230250762E0
6.413957917E-1,-2.674338684E0,2.577340393E0,1.371597748E0,3.959299342E0
6.514047917E-1,-2.415077820E0,2.178270264E0,1.292262726E0,3.499629290E0
6.614127917E-1,-2.074985046E0,1.725012817E0,1.096619568E0,2.912697485E0
6.714259167E-1,-1.652563477E0,1.425036621E0,9.906399536E-1,2.396468847E0
6.814349167E-1,-1.313817902E0,1.270108795E0,9.809101868E-1,2.074000633E0
6.914429167E-1,-1.142424316E0,1.085841980E0,8.794212341E-1,1.804873356E0
7.014519167E-1,-1.077309723E0,1.085542603E0,8.210426331E-1,1.735831209E0
7.114609167E-1,-1.099763031E0,1.310674438E0,9.056167603E-1,1.935842949E0
7.214689167E-1,-1.134939880E0,1.499731293E0,9.738748169E-1,2.117950576E0
7.314779167E-1,-1.248403931E0,1.593586121E0,9.265731812E-1,2.226334871E0
7.414869167E-1,-1.357826385E0,1.685494995E0,8.574169922E-1,2.328035603E0
7.514949167E-1,-1.357527008E0,1.750759277E0,8.943901062E-1,2.389136096E0
7.615039167E-1,-1.351389771E0,1.795216827E0,8.749305725E-1,2.411340141E0
7.715129167E-1,-1.338965607E0,1.802102509E0,8.538244629E-1,2.401961399E0
7.815209167E-1,-1.405876465E0,1.884131927E0,9.129515076E-1,2.521888620E0
7.915299167E-1,-1.581311646E0,2.123633881E0,1.004710693E0,2.831927075E0
8.015389167E-1,-1.842219086E0,2.455942841E0,1.094972992E0,3.259507977E0
8.115469167E-1,-2.176473999E0,2.858006744E0,1.198108521E0,3.786912416E0
8.215559167E-1,-2.553240509E0,3.259621582E0,1.231040039E0,4.319679332E0
8.315649167E-1,-2.906805267E0,3.656147003E0,1.210083618E0,4.825062708E0
8.415739167E-1,-3.236868896E0,4.026177521E0,1.206491089E0,5.305002020E0
8.515819167E-1,-3.529061279E0,4.137845306E0,1.251697083E0,5.580571913E0
8.615909167E-1,-3.916904755E0,3.895798645E0,1.334924011E0,5.683433122E0
8.715999167E-1,-4.268373871E0,3.362308044E0,1.404379578E0,5.612166505E0
8.816079167E-1,-4.358336792E0,2.744991760E0,1.417252808E0,5.342161068E0
8.916169167E-1,-4.183799744E0,2.533481598E0,1.319955139E0,5.066062660E0
9.016259167E-1,-4.133654022E0,2.872376862E0,1.039588165E0,5.139882096E0
9.116339167E-1,-4.669090576E0,3.655398560E0,8.560697937E-1,5.991260379E0
9.216429167E-1,-5.874683533E0,4.895120544E0,9.912387085E-1,7.710814868E0
9.316519167E-1,-7.131619720E0,6.185587006E0,1.604214020E0,9.575750052E0
9.416599167E-1,-8.239615631E0,7.097341003E0,2.322121124E0,1.112006122E1
9.516689167E-1,-9.258397064E0,7.956105194E0,2.843037872E0,1.253396946E1
9.616779167E-1,-1.007554779E1,8.983867950E0,3.153941345E0,1.386267985E1
9.716859167E-1,-1.054646851E1,1.006866211E1,3.406166840E0,1.497357429E1
9.816949167E-1,-1.086231171E1,1.151016449E1,3.699706421E0,1.625304678E1
9.917039167E-1,-1.099942657E1,1.363484619E1,4.098028107E0,1.799139378E1
1.001711917E0,-1.116947296E1,1.604393646E1,4.414769440E0,2.004133760E1
1.011720917E0,-1.151525391E1,1.835438187E1,4.825515289E0,2.219842346E1
1.021729917E0,-1.181702637E1,2.037847275E1,5.115761719E0,2.410591798E1
1.031737917E0,-1.189636139E1,2.169169189E1,5.000800781E0,2.524006577E1
1.041746917E0,-1.153426437E1,2.222593094E1,4.519701233E0,2.544521487E1
1.051755917E0,-1.066681824E1,2.215348160E1,3.853137360E0,2.488783690E1
1.061763917E0,-9.688303070E0,2.175036987E1,3.169808350E0,2.402060555E1
1.071772917E0,-8.818761292E0,2.117840927E1,2.720143433E0,2.310183435E1
1.081781917E0,-8.175099792E0,2.047801575E1,2.543361053E0,2.219572191E1
1.091789917E0,-7.861950989E0,1.972238708E1,2.504292297E0,2.137882844E1
1.101798917E0,-7.861052856E0,1.893816788E1,2.524799652E0,2.065974269E1
1.111807917E0,-7.927364960E0,1.823418182E1,2.614612885E0,2.005404454E1
1.121815917E0,-7.941136322E0,1.753408768E1,2.687960358E0,1.943530313E1
1.131824917E0,-7.980654144E0,1.670092026E1,2.702629852E0,1.870603609E1
1.141833917E0,-8.024812317E0,1.593316681E1,2.673290863E0,1.803912141E1
1.151842917E0,-8.160579987E0,1.528276932E1,2.831362152E0,1.755490574E1
1.161850917E0,-8.276439056E0,1.453013443E1,3.131637726E0,1.701268365E1
1.171859917E0,-8.346343689E0,1.349398911E1,3.419339447E0,1.623086804E1
1.181868917E0,-8.354277191E0,1.238105347E1,3.603456573E0,1.536454788E1
1.191876917E0,-8.318202209E0,1.132155670E1,3.733236694E0,1.453640913E1
1.201885917E0,-8.038883057E0,1.017284546E1,3.721710663E0,1.348931265E1
1.211894917E0,-7.559130707E0,9.065897369E0,3.550167389E0,1.232617705E1
1.221902917E0,-7.039561157E0,8.124055939E0,3.290756836E0,1.124209886E1
1.231911917E0,-6.593189392E0,7.272027740E0,2.978506165E0,1.025787662E1
1.241920917E0,-6.209237823E0,6.505022736E0,2.733914795E0,9.399161944E0
1.251928917E0,-5.802234192E0,5.854176178E0,2.616858215E0,8.647846394E0
1.261937917E0,-5.409750366E0,5.235812073E0,2.483335876E0,7.927552218E0
1.271946917E0,-5.011578369E0,4.686005402E0,2.412682800E0,7.272936317E0
1.281954917E0,-4.613556061E0,4.288881226E0,2.369722137E0,6.730154879E0
1.291963917E0,-4.281396790E0,3.954776001E0,2.278112640E0,6.257827809E0
1.301972917E0,-4.040248260E0,3.681594086E0,2.226170654E0,5.901997696E0
1.311980917E0,-3.757785645E0,3.472928009E0,2.199376373E0,5.569509704E0
1.321989917E0,-3.466042328E0,3.206332397E0,2.073637848E0,5.156936182E0
1.331998917E0,-3.211421814E0,2.926564178E0,1.996398468E0,4.781591242E0
1.342006917E0,-2.929408264E0,2.660866699E0,1.968107300E0,4.419851888E0
1.352015917E0,-2.633174286E0,2.353705444E0,1.916165314E0,4.018112200E0
1.362024917E0,-2.382445679E0,2.044149170E0,1.813478851E0,3.625368779E0
1.372032917E0,-2.133962402E0,1.791025543E0,1.691931610E0,3.259478579E0
1.382041917E0,-1.889371033E0,1.589095459E0,1.544937286E0,2.912349309E0
1.392050917E0,-1.738484802E0,1.392554169E0,1.399589539E0,2.630662920E0
1.402058917E0,-1.593586121E0,1.250948639E0,1.356179810E0,2.437952603E0
1.412067917E0,-1.433568878E0,1.236578522E0,1.321152649E0,2.308612243E0
1.422076917E0,-1.338366852E0,1.281934204E0,1.244961090E0,2.232601453E0
1.432084917E0,-1.284029846E0,1.266665955E0,1.279389496E0,2.211337326E0
1.442093917E0,-1.307680664E0,1.202150116E0,1.346300354E0,2.228837873E0
1.452102917E0,-1.343456268E0,1.012494507E0,1.304237823E0,2.128627767E0
1.462111917E0,-1.389261017E0,9.532177734E-1,1.219364319E0,2.079788364E0
1.472119917E0,-1.427581329E0,1.008602600E0,1.070573730E0,2.049730658E0
1.482128917E0,-1.556762695E0,1.110540619E0,9.536668396E-1,2.136888157E0
1.492137917E0,-1.754351807E0,1.236129456E0,8.101153564E-1,2.293916560E0
1.502145917E0,-1.979333954E0,1.313668213E0,6.147715759E-1,2.453860462E0
1.512154917E0,-2.213896179E0,1.433119812E0,4.402345276E-1,2.673756744E0
1.522163917E0,-2.493365021E0,1.519789581E0,2.668949890E-1,2.932211185E0
1.532171917E0,-2.821482697E0,1.640438690E0,2.079176331E-1,3.270326199E0
1.542180917E0,-3.220852203E0,1.769769745E0,1.817221069E-1,3.679537578E0
1.552189917E0,-3.602259064E0,1.800605621E0,2.222877502E-1,4.033343874E0
1.562197917E0,-3.987258453E0,1.761985931E0,2.909948730E-1,4.368924629E0
1.572206917E0,-4.456981659E0,1.917512512E0,3.851490784E-1,4.867225036E0
1.582215917E0,-5.096002808E0,2.481988678E0,5.881269836E-1,5.698719660E0
1.592223917E0,-5.900429993E0,3.328777771E0,8.270301819E-1,6.824940620E0
1.602232917E0,-7.000791779E0,4.470154266E0,9.725276184E-1,8.362964466E0
1.612241917E0,-8.131690063E0,5.825885010E0,1.153201904E0,1.006951807E1
1.622249917E0,-8.866362305E0,7.135960693E0,1.735491028E0,1.151287300E1
1.632258917E0,-9.727072449E0,8.676706696E0,2.587968292E0,1.328904652E1
