"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.125749999E-3,4.475243683E0,-6.437513123E0,1.364263000E0,7.958052196E0
8.882250000E-3,4.432283020E0,-6.449937286E0,1.140178986E0,7.908655504E0
1.889025000E-2,4.337230682E0,-6.500532074E0,9.632469177E-1,7.873774944E0
2.889825000E-2,4.319118347E0,-6.609804840E0,8.219407654E-1,7.938506783E0
3.890625000E-2,4.337080994E0,-6.770121460E0,6.804849243E-1,8.068945152E0
4.891425000E-2,4.495900726E0,-6.897057495E0,5.692662048E-1,8.252671655E0
5.892225000E-2,4.723427582E0,-6.881489868E0,6.002517700E-1,8.368152312E0
6.892925000E-2,4.907694397E0,-6.947203217E0,8.370593262E-1,8.546915534E0
7.893725000E-2,5.047054596E0,-6.973997498E0,1.092428284E0,8.677718637E0
8.894525000E-2,5.085823975E0,-6.950646057E0,1.189127197E0,8.694314786E0
9.895325000E-2,5.126239929E0,-6.884633331E0,1.207538910E0,8.668025273E0
1.089612500E-1,5.210514679E0,-6.820117493E0,1.042881317E0,8.645869955E0
1.189692500E-1,5.301076355E0,-6.832841034E0,7.306306458E-1,8.678879436E0
1.289772500E-1,5.411995697E0,-6.804100800E0,4.507127380E-1,8.705666378E0
1.389852500E-1,5.575605469E0,-6.875202942E0,2.817141724E-1,8.856362386E0
1.489932500E-1,5.744903412E0,-6.881938934E0,1.868115234E-1,8.966598979E0
1.590012500E-1,5.902226257E0,-6.925049286E0,1.266366577E-1,9.099924134E0
1.690092500E-1,5.960604858E0,-6.978488159E0,9.445358276E-2,9.178073259E0
1.790172500E-1,6.102210388E0,-7.036567383E0,1.559756470E-1,9.315287465E0
1.890252500E-1,6.294859772E0,-7.210056610E0,2.568658447E-1,9.574766625E0
1.990332500E-1,6.479276276E0,-7.435038757E0,3.442840576E-1,9.868097785E0
2.090412500E-1,6.720574493E0,-7.623197479E0,4.252656555E-1,1.017153441E1
