"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.326458339E-3,-2.268682251E0,-5.178780670E0,-1.125659180E-1,5.655029573E0
8.680541665E-3,-2.509531403E0,-8.129444733E0,-3.904480591E0,9.361121098E0
1.868854166E-2,-2.831062775E0,-1.118773499E1,-4.986730042E0,1.257170661E1
2.869654167E-2,-3.426374817E0,-1.293295578E1,-3.571722565E0,1.384769265E1
3.870454166E-2,-4.048630829E0,-1.372226440E1,-2.802921295E0,1.457903700E1
4.871154166E-2,-4.177063751E0,-1.468296661E1,-2.910547485E0,1.554054879E1
5.871954167E-2,-4.220922546E0,-1.724593689E1,-3.966900787E0,1.819271360E1
6.872754166E-2,-4.135599976E0,-2.230302063E1,-6.702312469E0,2.365267234E1
7.873554166E-2,-3.640279999E0,-2.652903259E1,-1.023676254E1,2.866762139E1
8.874354167E-2,-3.428620148E0,-2.558764023E1,-1.138457565E1,2.821509049E1
9.875054166E-2,-4.207300873E0,-2.197924393E1,-7.300019531E0,2.353887910E1
1.087585417E-1,-4.895120544E0,-1.763647476E1,-1.313368835E0,1.835026934E1
1.187665417E-1,-4.565655670E0,-1.464509537E1,1.537901917E0,1.541717135E1
1.287745417E-1,-3.393293610E0,-1.322260345E1,1.688788147E0,1.375513319E1
1.387825417E-1,-2.397863617E0,-1.212104416E1,3.047662354E-1,1.235970646E1
1.487895417E-1,-1.761387177E0,-1.169038971E1,-1.713636475E0,1.194588826E1
1.587975417E-1,-1.468296661E0,-1.239871674E1,-3.510050812E0,1.296936885E1
1.688055417E-1,-1.475631409E0,-1.415935547E1,-4.012406158E0,1.479068080E1
1.788135417E-1,-1.496587830E0,-1.645094009E1,-3.633244629E0,1.691371253E1
1.888215417E-1,-1.352138214E0,-1.844614105E1,-3.471431122E0,1.881858739E1
1.988285417E-1,-1.234782257E0,-1.970577164E1,-3.547922058E0,2.006065487E1
2.088365417E-1,-1.372645569E0,-2.000110748E1,-3.267854462E0,2.031273810E1
2.188445417E-1,-1.685195618E0,-1.912991913E1,-2.466421051E0,1.936173863E1
2.288525417E-1,-2.017354889E0,-1.731658997E1,-1.568887482E0,1.750415427E1
2.388605417E-1,-2.298769684E0,-1.532498154E1,-9.075627136E-1,1.552298526E1
2.488675417E-1,-2.415676575E0,-1.350386856E1,-6.685098267E-1,1.373451364E1
2.588755417E-1,-2.326761475E0,-1.168829407E1,-8.268804932E-1,1.194628681E1
2.688835417E-1,-2.135908356E0,-9.870174866E0,-1.278491364E0,1.017924342E1
2.788915417E-1,-1.913021851E0,-8.242459717E0,-1.892514496E0,8.670605855E0
2.888995417E-1,-1.722168732E0,-6.662794647E0,-2.560275879E0,7.342595606E0
2.989065417E-1,-1.443448334E0,-5.232518921E0,-3.067570953E0,6.234804640E0
3.089145417E-1,-1.041534119E0,-4.009412384E0,-3.464545441E0,5.400301482E0
3.189225417E-1,-6.474037170E-1,-3.127147064E0,-3.584146729E0,4.800446657E0
3.289305417E-1,-2.686912537E-1,-2.185754700E0,-3.636238403E0,4.251111422E0
3.389385417E-1,8.547225952E-2,-1.419049072E0,-3.720962219E0,3.983285781E0
3.489455417E-1,3.185375977E-1,-1.023870850E0,-3.727099457E0,3.878279010E0
3.589535417E-1,5.257067871E-1,-6.071374512E-1,-3.584296417E0,3.673168158E0
3.689615417E-1,6.872209167E-1,-3.269201660E-1,-3.395988007E0,3.480213201E0
3.789695417E-1,7.617658997E-1,-1.986369324E-1,-3.227588196E0,3.322208524E0
3.889775417E-1,8.168513489E-1,-1.902543640E-1,-2.989732819E0,3.105148173E0
3.989845417E-1,8.205935669E-1,-2.721340942E-1,-2.636617126E0,2.774739743E0
4.089925417E-1,7.985893250E-1,-6.569837952E-1,-1.851050720E0,2.120321057E0
4.190005417E-1,9.554631042E-1,-1.137783966E0,-1.281784515E0,1.962252186E0
4.290085417E-1,1.116228790E0,-1.718276825E0,-8.292755127E-1,2.210461453E0
4.390165417E-1,1.039438477E0,-2.196532288E0,-3.608995056E-1,2.456712212E0
4.490235417E-1,8.830137634E-1,-2.387684784E0,6.706054688E-2,2.546615215E0
4.590315417E-1,6.361770630E-1,-2.476899261E0,5.433700562E-1,2.614383718E0
4.690395417E-1,2.924917603E-1,-2.566413116E0,9.015751648E-1,2.735848222E0
4.790475417E-1,-4.595443726E-2,-2.825075226E0,1.010698242E0,3.000778695E0
4.890555417E-1,-3.483256531E-1,-3.355721741E0,4.902305603E-1,3.409182477E0
