"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-9.538333343E-4,7.902516632E0,3.979025574E0,3.951033783E0,9.689844250E0
9.055166665E-3,8.021070099E0,3.762575684E0,3.938759308E0,9.695791159E0
1.906316667E-2,7.958649902E0,3.629951477E0,4.195625153E0,9.701542476E0
2.907116667E-2,7.767796783E0,3.620371399E0,4.422702942E0,9.643964810E0
3.908016667E-2,7.498955841E0,3.753744049E0,4.695136414E0,9.610891688E0
4.908816667E-2,7.555388489E0,3.964954834E0,4.964725800E0,9.871841992E0
5.909716667E-2,7.675289154E0,3.996838531E0,5.123395844E0,1.005653851E1
6.910516667E-2,7.551795959E0,4.103865967E0,4.950355682E0,9.918536156E0
7.911416667E-2,7.512876892E0,4.223616943E0,4.702471161E0,9.818120711E0
8.912216667E-2,7.488777008E0,4.183650055E0,4.649631042E0,9.757242320E0
9.913016667E-2,7.460485840E0,4.227957916E0,4.423900452E0,9.649112514E0
1.091391667E-1,7.490573273E0,4.359833679E0,4.067940674E0,9.574182941E0
1.191432917E-1,7.513176270E0,4.440515900E0,3.911216583E0,9.563661133E0
1.291522917E-1,7.644153900E0,4.227658539E0,4.093986511E0,9.647119317E0
1.391602917E-1,7.688761139E0,4.099075928E0,4.549040222E0,9.829203338E0
1.491682917E-1,7.626340942E0,4.094734955E0,4.922214203E0,9.957716765E0
1.591772917E-1,7.632478180E0,4.140539703E0,4.988975372E0,1.001442297E1
1.691852917E-1,7.858957214E0,4.057761841E0,4.753365326E0,1.004107173E1
1.791942917E-1,7.979306946E0,4.026626587E0,4.560266876E0,1.003389730E1
1.892022917E-1,7.968080292E0,4.073479156E0,4.807552643E0,1.015854805E1
1.992112917E-1,8.042325897E0,3.957320709E0,4.889881439E0,1.021030526E1
2.092192917E-1,8.095315704E0,3.821852417E0,4.733007660E0,1.012630504E1
2.192272917E-1,8.050259399E0,3.760330353E0,4.824467468E0,1.011050182E1
2.292362917E-1,7.982001343E0,3.676953735E0,4.931943970E0,1.007751981E1
2.392442917E-1,7.848029938E0,3.686084747E0,4.706363068E0,9.865528267E0
2.492532917E-1,7.699838104E0,3.842509460E0,4.737498322E0,9.823251810E0
2.592612917E-1,7.703131256E0,3.931574249E0,4.677024078E0,9.832093442E0
2.692692917E-1,7.817343750E0,3.872746582E0,4.644242249E0,9.883218881E0
2.792782917E-1,7.879913635E0,3.904031525E0,4.687202911E0,9.965157910E0
2.892862917E-1,7.887697449E0,3.971092072E0,4.689448242E0,9.998813335E0
2.992952917E-1,7.737409973E0,4.077371063E0,4.662204895E0,9.911035383E0
3.093032917E-1,7.420818329E0,4.216282196E0,4.542753296E0,9.668618709E0
3.193122917E-1,7.217840424E0,4.308789825E0,4.258644104E0,9.423318935E0
3.293202917E-1,7.146738281E0,4.440964966E0,4.005071411E0,9.318724961E0
3.393282917E-1,7.045548706E0,4.565655670E0,4.055666199E0,9.323808052E0
3.493372917E-1,7.039411469E0,4.565955048E0,4.188889160E0,9.378062258E0
3.593452917E-1,7.170239410E0,4.449946289E0,4.396657104E0,9.515510962E0
3.693542917E-1,7.327113190E0,4.402345276E0,4.542004852E0,9.679723121E0
3.793622917E-1,7.424111481E0,4.451742554E0,4.516258392E0,9.763812417E0
3.893712917E-1,7.548652496E0,4.343218231E0,4.522695007E0,9.813280249E0
3.993792917E-1,7.527097321E0,4.166286163E0,4.787943420E0,9.845787763E0
4.093872917E-1,7.459438019E0,3.983965302E0,5.244344330E0,9.950796075E0
4.193962917E-1,7.492519226E0,3.589535522E0,5.541027374E0,9.986270274E0
4.294042917E-1,7.508386230E0,3.273692322E0,5.595663757E0,9.919898089E0
4.394132917E-1,7.551795959E0,3.311713257E0,5.422174530E0,9.868994049E0
4.494212917E-1,7.710466003E0,3.310964813E0,5.159770203E0,9.850736141E0
4.594292917E-1,8.027955780E0,3.181484070E0,5.150489502E0,1.005472312E1
4.694382917E-1,8.270451508E0,3.035537567E0,5.627397766E0,1.045382524E1
4.794462917E-1,8.305778046E0,3.076552277E0,5.984255676E0,1.068936101E1
4.894552917E-1,8.177045746E0,3.261717224E0,5.843099213E0,1.056620484E1
4.994632917E-1,8.036937103E0,3.317401428E0,5.581892395E0,1.033223272E1
5.094712917E-1,7.911048889E0,3.293301544E0,5.419031067E0,1.013885730E1
5.194802917E-1,7.606881409E0,3.229234772E0,5.197791138E0,9.762665348E0
5.294882917E-1,7.173981628E0,3.523223419E0,4.532574463E0,9.188217832E0
5.394972917E-1,6.944359131E0,3.673211517E0,3.997736664E0,8.814675548E0
5.495052917E-1,6.726412354E0,3.429368591E0,3.739822998E0,8.425643485E0
5.595142917E-1,6.611601105E0,3.035687256E0,3.763922882E0,8.191201484E0
5.695222917E-1,6.720424805E0,2.745291138E0,4.206103363E0,8.389996334E0
5.795302917E-1,7.151977386E0,2.759511566E0,4.910089417E0,9.103552202E0
5.895392917E-1,7.873327332E0,2.927911377E0,5.721402283E0,1.016348328E1
5.995472917E-1,8.121960297E0,3.099903717E0,5.971681824E0,1.054687754E1
6.095562917E-1,7.883655853E0,3.448678436E0,4.990472260E0,9.947372816E0
6.195642917E-1,7.753576355E0,3.868555298E0,4.184248810E0,9.622453143E0
6.295722917E-1,7.302863617E0,4.129762115E0,3.532204742E0,9.102923842E0
6.395812917E-1,6.760990448E0,4.236639862E0,3.429218903E0,8.684448828E0
6.495892917E-1,6.247408447E0,4.830005951E0,3.792064362E0,8.760069744E0
6.595982917E-1,5.872737579E0,5.451064453E0,4.216431885E0,9.054360728E0
6.696062917E-1,6.084397430E0,5.093458099E0,4.402045898E0,9.074206059E0
6.796152917E-1,6.489754486E0,4.254303131E0,4.665797424E0,9.054594084E0
6.896232917E-1,6.545139313E0,3.907324677E0,4.894072723E0,9.058586124E0
6.996312917E-1,6.394552460E0,4.250111847E0,5.077890472E0,9.205363845E0
7.096402917E-1,6.353537750E0,4.572391663E0,5.228028259E0,9.413101877E0
7.196482917E-1,6.380332031E0,4.976251831E0,5.353317719E0,9.702047707E0
7.296572917E-1,6.278543701E0,5.572312317E0,5.264701996E0,9.908978891E0
7.396652917E-1,6.148015137E0,6.309229889E0,5.074148254E0,1.016619164E1
7.496732917E-1,5.902825012E0,6.842870178E0,4.865482178E0,1.026358282E1
7.596822917E-1,5.620811462E0,6.683302002E0,4.688999176E0,9.911950384E0
7.696902917E-1,5.407055969E0,6.243516541E0,4.880151672E0,9.593416148E0
7.796992917E-1,5.189707947E0,5.880521393E0,5.364394684E0,9.502122434E0
7.897072917E-1,5.307662659E0,5.642815704E0,5.960305481E0,9.774348745E0
7.997162917E-1,5.418432312E0,5.733227692E0,5.997577972E0,9.909603928E0
8.097242917E-1,5.290598145E0,6.069129181E0,5.703439636E0,9.866812121E0
8.197322917E-1,5.167254639E0,6.899452515E0,4.922962646E0,9.926657379E0
8.297412917E-1,5.204078064E0,7.429051208E0,4.263284454E0,1.002241611E1
8.397492917E-1,5.258714447E0,7.382647705E0,4.193679199E0,9.987217330E0
8.497582917E-1,5.456004181E0,7.249275055E0,3.983366547E0,9.908944419E0
8.597662917E-1,5.746100922E0,6.932982788E0,3.514990540E0,9.666389431E0
8.697742917E-1,6.019133148E0,6.171516266E0,3.490740967E0,9.300690801E0
8.797832917E-1,6.379284210E0,5.275329895E0,3.494932251E0,8.985484070E0
8.897912917E-1,6.617888031E0,4.690795441E0,3.190315704E0,8.716542787E0
8.998002917E-1,6.412515106E0,4.703818359E0,3.007545776E0,8.502446045E0
9.098082917E-1,5.842500458E0,5.231920166E0,3.028801575E0,8.407225416E0
